filename,MLC,C_S,DC_C,CT_T,CP_C,CN_C
18163.txt,0.542410714142997,0.064406779661017,0.319327731449333,0.3,0.428571429,0.372670807239536
18164.txt,0.3599999998875,0.105084745762712,0.62588235301481,0.909090909,0.2,0.313043478206427
18165.txt,0.315789473620066,0.090727816569492,0.5,0.777777778,0.105263158,0.343249427940304
18166.txt,0.378605769069186,0.057627118644068,0.300904977153048,0.357142857,0.153846154,0.401337792451941
18167.txt,0.296874999938477,0.132203389830509,0.745098039675894,1,0.166666667,0.434782608446125
18168.txt,0.462499999824219,0.027602905545763,0.14901960748812,0.142857143,0.2,0.313043478206427
18169.txt,0.171874999915039,0.081706604311864,0.596078431070127,0.5,0.116666667,0.286956521689225
18170.txt,0.20892857140346,0.096045197722034,0.510924369648344,0.588235294,0.114285714,0.223602484656765
18171.txt,0.24652777773546,0.025814863077966,0.248366012852749,0.217391304,0.074074074,0.270531401170342
18172.txt,0.230298912959281,0.03346371140339,0.364450128454641,0.297297297,0.02173913,0.204158790225364
18173.txt,0.270833333259114,0.050847457627119,0.434640523051134,0.307692308,0,0.231884057698803
18174.txt,0.327083333241536,0.035455794766102,0.248366012852749,0.292682927,0.111111111,0.313043478206427
18175.txt,0.453749999858203,0.07379400260339,0.380000000044706,0.5,0.34,0.406956521668355
18177.txt,0.255681818076349,0.054721549613559,0.406417112753696,0.571428571,0.181818182,0.142292490236123
18178.txt,0.317307692244591,0.092114959457627,0.408371040342161,0.451612903,0.134615385,0.230769230568562
18179.txt,0.281249999912109,0.050847457627119,0.558823529477509,0.5,0,0.434782608446125
18180.txt,0.281249999912109,0.040417209925424,0.262975778972115,0.307692308,0.117647059,0.122762148500389
18181.txt,0.228749999928516,0.105084745762712,0.536470588298408,0.428571429,0.2,0.166956521710095
18182.txt,0.314732142745396,0.107550077016949,0.359243697042264,0.529411765,0.107142857,0.298136645687281
18183.txt,0.159374999950195,0.150282485857627,0.484313725174625,0.692307692,0.033333333,0.156521739103214
18184.txt,0.343749999923828,0.023728813559322,0.558823529477509,0.4,0,0.173913043274102
18185.txt,0.26041666660612,0.164745762711864,0.683006535903883,0.714285714,0.055555556,0.347826087069943
18186.txt,0.257812499919434,0.06083853700339,0.349264705923443,0.368421053,0.0625,0.195652173879017
18187.txt,0.214285714245536,0.080225988718644,0.387755102633854,0.555555556,0.142857143,0.298136645687281
18189.txt,0.397629310188241,0.052274754657627,0.423935091520463,0.368421053,0.344827586,0.215892053701584
18190.txt,0.178571428537946,0.159322033898305,0.478991597173999,0.5,0.047619048,0.124223602413179
18191.txt,0.216796874932251,0.11412429380339,0.768382353031574,0.6,0.1875,0.423913043404537
18192.txt,0.300781249874756,0.034576271186441,0.232843136909746,0.2,0.041666667,0.217391304483932
18193.txt,0.218749999900391,0.096045197722034,0.319327731449333,0.357142857,0,0.248447204826357
18194.txt,0.318749999900391,0.07379400260339,0.268235294149204,0.315789474,0.28,0.375652173847713
18195.txt,0.261303191449593,0.288135593220339,0.59449311689347,0.769230769,0.127659574,0.321924144465752
18196.txt,0.497596153719501,0.674576271186441,0.601809954306095,1,0.153846154,0.561872909641413
18197.txt,0.455357142701451,0.053860640325424,0.399159663752842,0.2,0.214285714,0.335403726724278
18198.txt,0.239062499925293,0.12445520580339,0.502941176529758,0.666666667,0.15,0.182608695620416
18200.txt,0.199218749937744,0.206163328216949,0.512254901648501,0.714285714,0.145833333,0.369565217153119
18201.txt,0.187499999941406,0.030960451959322,0.197231833670263,0.222222222,0.088235294,0.138107416671634
18202.txt,0.326388888741754,0.055633100691526,0.331154683803665,0.388888889,0.111111111,0.444444444444444
18203.txt,0.257812499919434,0.077966101694915,0.558823529477509,1,0,0.130434782586011
18205.txt,0.169157608634638,0.108097928461017,0.461636828407251,0.727272727,0.152173913,0.204158790225364
18206.txt,0.261513157793277,0.227118644067797,0.411764706342561,0.6,0.315789474,0.192219679792657
18207.txt,0.228365384553636,0.132203389830509,0.687782805080916,0.714285714,0.128205128,0.307692307772575
18208.txt,0.196874999938477,0.041807909586441,0.335294117686505,0.357142857,0.1,0.156521739103214
18209.txt,0.273749999914453,0.308474576271186,0.715294117731211,0.5,0.2,0.292173912992665
18210.txt,0.285326086879586,0.058595641654237,0.291560102093125,0.352941176,0.086956522,0.340264650201693
18211.txt,0.385044642723424,0.107550077016949,0.478991597173999,0.466666667,0.357142857,0.354037267242776
18212.txt,0.217105263119655,0.072542372881356,0.352941176865052,0.333333333,0,0.192219679792657
18213.txt,0.216964285619699,0.059887005667797,0.415126049990015,0.47826087,0.085714286,0.14906832310451
18215.txt,0.292279411689913,0.101210653776271,0.394463667340525,0.666666667,0.176470588,0.429667519229623
18217.txt,0.392578124877319,0.036245110833898,0.209558823554066,0.230769231,0.0625,0.163043478232514
18218.txt,0.264204545354936,0.102071563064407,0.558823529477509,0.6,0.045454545,0.332015810029215
18219.txt,0.222222222118056,0.213559322033898,0.869281046102268,0.833333333,0,0.502415458869145
18220.txt,0.143092105174034,0.051932203389831,0.352941176865052,0.333333333,0,0.164759725536563
18221.txt,0.243749999923828,0.023728813559322,0,0,0.2,0.208695652137618
18222.txt,0.339843749893799,0.029339567511864,0.209558823554066,0.178571429,0.09375,0.407608695581286
18223.txt,0.524999999835937,0.027602905545763,0.14901960748812,0.153846154,0.133333333,0.452173913138753
18225.txt,0.479779411631319,0.084745762711864,0.460207612642377,0.555555556,0.176470588,0.521739130344045
18226.txt,0.132102272677468,0.12858757060339,0.457219251289085,0.615384615,0.113636364,0.249011857521911
18227.txt,0.407451922935171,0.070217917667797,0.386877827927868,0.466666667,0.269230769,0.301003344469391
18228.txt,0.369485294040786,0.084745762711864,0.394463667340525,0.4,0.294117647,0.276214833865006
18229.txt,0.299592391218877,0.045095017979661,0.315856777919513,0.35483871,0.173913043,0.29489603003567
18230.txt,0.308035714216239,0.088135593220339,0.415126049990015,0.526315789,0.171428571,0.298136645687281
18231.txt,0.24652777773546,0.074092009708475,0.538126361180956,0.714285714,0.074074074,0.270531401170342
18232.txt,0.389423076815805,0.077966101694915,0.214932126378227,0.266666667,0.038461538,0.321070233857205
18233.txt,0.21507352933904,0.046327683633898,0.262975778972115,0.333333333,0.117647059,0.245524296479039
18234.txt,0.245689655079472,0.067796610169492,0.346855984276101,0.352941176,0.068965517,0.341829085505769
18235.txt,0.317307692244591,0.110508474576271,0.494343891116982,0.615384615,0.153846154,0.311036789163298
18236.txt,0.194999999939063,0.040856378250848,0.447058823582007,0.466666667,0.04,0.250434782565142
18237.txt,0.30592105256065,0.033898305084746,0.588235293657439,0.3,0.052631579,0.247139588304845
18238.txt,0.161458333262044,0.050847457627119,0.186274510198385,0.142857143,0.111111111,0.115942028849401
18239.txt,0.068181818134943,0.088813559322034,0.50802139094212,0.666666667,0.090909091,0.237154150393538
18240.txt,0.234374999926758,0.229830508474576,0.698529411846886,0.8,0.041666667,0.369565217153119
18241.txt,0.36057692294982,0.097688751945763,0.601809954306095,0.538461538,0.423076923,0.401337792451941
18242.txt,0.242647058736673,0.061694915254237,0.525951556826583,0.6,0.058823529,0.276214833865006
18243.txt,0.335449218645172,0.102998696244068,0.558823529477509,0.709677419,0.234375,0.236413043437146
18244.txt,0.255387930951441,0.19418886199322,0.770791074678917,1,0.137931034,0.359820089676553
18245.txt,0.162499999917969,0.03728813559322,0.14901960748812,0.153846154,0.133333333,0.278260869342911
18246.txt,0.298295454469283,0.11864406779661,0.406417112753696,0.555555556,0.090909091,0.284584979950507
18247.txt,0.13020833330306,0.164745762711864,0.62091503324952,0.714285714,0.027777778,0.405797101494644
18248.txt,0.120535714274833,0.083389830508475,0.478991597173999,0.7,0.142857143,0.14906832310451
18249.txt,0.260869565168478,0.125423728813559,0.583120204186249,0.571428571,0.173913043,0.136105859976329
18250.txt,0.31097560968407,0.070570107877966,0.354375897041691,0.416666667,0.146341463,0.343584305157638
18251.txt,0.161458333262044,0.067118644067797,0.31045751662476,0.416666667,0,0.231884057698803
18252.txt,0.318749999900391,0.077966101694915,0.558823529477509,0.615384615,0.1,0.434782608446125
18253.txt,0.133928571426897,0.096045197722034,0.638655461781018,0.666666667,0.071428571,0.037267080515258
18254.txt,0.067499999978906,0.07379400260339,0.536470588298408,0.461538462,0,0.250434782565142
18255.txt,0.288194444347439,0.055633100691526,0.289760348328207,0.315789474,0.111111111,0.193236714749002
18256.txt,0.221798780461938,0.066175386901695,0.408895265989282,0.333333333,0.073170732,0.318133616292498
18257.txt,0.314338235151769,0.077966101694915,0.197231833670263,0.380952381,0.176470588,0.260869565172023
18258.txt,0.359374999856445,0.077966101694915,0.558823529477509,0.666666667,0.166666667,0.086956521897921
18259.txt,0.207589285622628,0.728813559322034,0.638655461781018,1,0.142857143,0.260869565172023
18260.txt,0.539062499831543,0.056271186440678,0.349264705923443,0.5,0.25,0.293478260818525
18261.txt,0.380739795818519,0.034311699037288,0.342136854804957,0.194444444,0.102040816,0.287488908471741
18262.txt,0.277173912944633,0.094237288135593,0.485933504233639,0.5,0.043478261,0.317580340118682
18263.txt,0.158203124950562,0.258757062128813,0.698529411846886,0.333333333,0.125,0.326086956465028
18264.txt,0.213867187433166,0.102998696244068,0.314338235331099,0.411764706,0,0.309782608641777
18265.txt,0.341517857049526,0.077966101694915,0.399159663752842,0.444444444,0.142857143,0.335403726724278
18266.txt,0.295212765845246,0.075706214671187,0.332916144745049,0.464285714,0.106382979,0.255319148825162
18267.txt,0.270833333259114,0.091525423728814,0.372549019279123,0.5,0.111111111,0.115942028849401
18268.txt,0.296874999938477,0.077966101694915,0.931372548756632,1,0.333333333,0.434782608446125
18269.txt,0.128906249959717,0.056271186440678,0.419117647108132,0.272727273,0,0.326086956465028
18271.txt,0.303977272592507,0.07477567300339,0.50802139094212,0.611111111,0.212121212,0.316205533510225
18272.txt,0.266249999916797,0.082485875688136,0.536470588298408,0.615384615,0.2,0.208695652137618
18273.txt,0.292968749908447,0.069621903511864,0.372549019279123,0.25,0.208333333,0.326086956465028
18275.txt,0.181451612849546,0.115696389098305,0.504743832824088,0.538461538,0.177419355,0.252454418043051
18276.txt,0.199218749937744,0.099661016949153,0.419117647108132,0.5,0,0.239130434567108
18277.txt,0.310096153778095,0.097688751945763,0.515837104648922,0.785714286,0.153846154,0.260869565172023
18278.txt,0.312499999871094,0.034576271186441,0.186274510198385,0.2,0,0
18279.txt,0.205842391248174,0.135819209057627,0.558823529477509,0.8,0.065217391,0.283553875255034
18280.txt,0.14889705876597,0.071939736352542,0.32871972315632,0.454545455,0.058823529,0.245524296479039
18281.txt,0.368951612790953,0.039548022616949,0.144212523664025,0.16,0.258064516,0.3197755961183
18282.txt,0.33203124992749,0.11412429380339,0.651960784017878,0.6,0.166666667,0.304347825860113
18283.txt,0.311491935371409,0.049556093613559,0.32447817880288,0.363636364,0.129032258,0.302945301338618
18284.txt,0.401041666562174,0.067118644067797,0.372549019279123,0.363636364,0.222222222,0.231884057698803
18285.txt,0.367187499916504,0.062469733640678,0.558823529477509,0.714285714,0.166666667,0.304347825860113
18286.txt,0.321428571368304,0.050847457627119,0.372549019279123,0.307692308,0.19047619,0.273291925517688
18287.txt,0.362771738980384,0.082896764257627,0.437340153698511,0.181818182,0.565217391,0.362948960284705
18288.txt,0.11132812496521,0.217433414020339,0.523897058885164,0.909090909,0.0625,0.211956521702268
18289.txt,0.216964285619699,0.096045197722034,0.287394957857341,0.315789474,0.171428571,0.193788819618472
18290.txt,0.304687499904785,0.062469733640678,0.558823529477509,0.5,0.166666667,0.347826087069943
18291.txt,0.291666666565104,0.102619414508475,0.579520697774061,0.642857143,0.148148148,0.328502415595043
18292.txt,0.553124999827148,0.059887005667797,0.447058823582007,0.5,0.3,0.521739130344045
18293.txt,0.25446428560798,0.053860640325424,0.399159663752842,0.375,0.071428571,0.372670807239536
18294.txt,0.533854166458171,0.108958837749153,0.589869281363514,0.588235294,0.25,0.492753622870825
18295.txt,0.259191176356503,0.071939736352542,0.394463667340525,0.5,0.117647059,0.214833759614812
18296.txt,0.412499999871094,0.105084745762712,0.447058823582007,1,0.6,0.626086956412854
18297.txt,0.264062499948731,0.265331278915254,0.707843136965629,1,0.383333333,0.260869565172023
18298.txt,0.1699218749469,0.093462469749153,0.628676470662197,0.857142857,0,0.195652173879017
18300.txt,0.773437499758301,0.002033898305085,0.279411764738754,0.2,0.166666667,0.478260869655955
18301.txt,0.193359374939575,0.06591337101017,0.349264705923443,0.363636364,0.125,0.22826086952552
18302.txt,0.304276315686164,0.35593220338983,0.490196078234141,0.857142857,0.052631579,0.320366132813849
18303.txt,0.322010869493122,0.082896764257627,0.534526854768768,0.615384615,0.130434783,0.204158790225364
18304.txt,0.474264705695542,0.053312788881356,0.460207612642377,0.272727273,0.235294118,0.521739130344045
18305.txt,0.119612068931371,0.144256120515254,0.501014198764825,0.692307692,0.172413793,0.251874063086631
18306.txt,0.453947368264391,0.072542372881356,0.529411765297578,0.454545455,0.105263158,0.2745995420392
18307.txt,0.17763157888199,0.098305084745763,0.470588235820069,0.545454545,0,0.13729977128047
18308.txt,0.23062499992793,0.077966101694915,0.402352941223806,0.407407407,0.08,0.281739130385784
18309.txt,0.214285714245536,0.045423728813559,0.372549019279123,0.5,0,0.173913043274102
18310.txt,0.210937499934082,0.155447941911864,0.651960784017878,0.5,0.083333333,0.282608695776938
18311.txt,0.288903061128468,0.045423728813559,0.387755102633854,0.363636364,0.12244898,0.372670807239536
18312.txt,0.29999999990625,0.07495291899661,0.38319327751567,0.5,0.171428571,0.342857142722981
18314.txt,0.446022727173118,0.017865322955932,0.13547237054535,0.166666667,0.060606061,0.363636363588933
18317.txt,0.320723684149774,0.141242937871186,0.235294117910035,0.363636364,0.157894737,0.2745995420392
18318.txt,0.367187499916504,0.050847457627119,0.46568627493714,0.142857143,0.166666667,0.260869565172023
18319.txt,0.266084558729349,0.053312788881356,0.378027681573886,0.363636364,0.117647059,0.391304347758034
18320.txt,0.22265624993042,0.11412429380339,0.628676470662197,0.714285714,0.1875,0.293478260818525
18321.txt,0.527343749835205,0.041807909586441,0.279411764738754,0.333333333,0.375,0.391304347758034
18322.txt,0.304687499904785,0.062469733640678,0.46568627493714,0.428571429,0.083333333,0.45652173905104
18324.txt,0.299479166531413,0.067118644067797,0.279411764738754,0.25,0.083333333,0.260869565172023
18325.txt,0.230113636334339,0.11864406779661,0.304812834565272,0.5,0.181818182,0.284584979950507
18326.txt,0.245028409048429,0.11864406779661,0.381016042927178,0.590909091,0.022727273,0.166007905014607
18327.txt,0.192708333314779,0.091525423728814,0.46568627493714,0.526315789,0.083333333,0.217391304483932
18329.txt,0.670312499790527,0.041807909586441,0.279411764738754,0.235294118,0.25,0.626086956412854
18330.txt,0.229166666553385,0.067118644067797,0.62091503324952,0.75,0.111111111,0.115942028849401
18331.txt,0.281249999912109,0.132203389830509,0.62091503324952,0.666666667,0.111111111,0.289855072645243
18332.txt,0.213068181777166,0.095093666386441,0.533422459650991,0.65,0.090909091,0.379446640107922
18333.txt,0.223214285648996,0.159322033898305,0.745098039675894,0.833333333,0.095238095,0.124223602413179
18334.txt,0.185416666629557,0.075607958725424,0.546405228946636,0.5,0.088888889,0.266666666562319
18335.txt,0.546874999797852,0.056271186440678,0.372549019279123,0.5,0.458333333,0.391304347758034
18336.txt,0.257812499919434,0.090018832379661,0.391176470634256,0.6,0.15,0.260869565172023
18337.txt,0.224999999929688,0.094654498061017,0.409803921989389,0.5,0.133333333,0.243478261001134
18338.txt,0.243749999923828,0.065204386820339,0.298039216093887,0.380952381,0.2,0.243478261001134
18339.txt,0.307031249904053,0.12445520580339,0.391176470634256,0.5,0.175,0.326086956465028
18340.txt,0.204941860435956,0.124971751430508,0.519835841296451,0.722222222,0.23255814,0.339737108288741
18341.txt,0.406249999841797,0.172881355932203,0.447058823582007,0.285714286,0.333333333,0.417391304275236
18342.txt,0.394736842001645,0.098305084745763,0.470588235820069,0.5,0.210526316,0.192219679792657
18343.txt,0.210937499934082,0.11412429380339,0.605392157306517,0.909090909,0.125,0.152173913190926
18344.txt,0.156249999982422,0.132203389830509,0.496732025705498,0.625,0.066666667,0.115942028849401
18345.txt,0.50822368409118,0.083992467037288,0.352941176865052,0.357142857,0.263157895,0.302059496295294
18346.txt,0.367499999885156,0.059887005667797,0.447058823582007,0.266666667,0.16,0.396521739061474
18347.txt,0.187499999941406,0.041807909586441,0.558823529477509,0.2,0,0.195652173879017
18348.txt,0.187499999941406,0.023728813559322,0.558823529477509,0,0,0
18349.txt,0.23263888877105,0.132203389830509,0.579520697774061,0.636363636,0.111111111,0.405797101494644
18350.txt,0.237980769113131,0.070217917667797,0.08597285077482,0.166666667,0,0.280936454559837
18352.txt,0.349431818047053,0.054721549613559,0.304812834565272,0.375,0.090909091,0.474308300265338
18353.txt,0.161718749949463,0.052933507145763,0.391176470634256,0.291666667,0.1,0.286956521689225
18354.txt,0.265624999885742,0.132203389830509,0.558823529477509,0.5,0.166666667,0.347826087069943
18355.txt,0.604166666061198,0.067118644067797,0.869281046102268,0.5,0.333333333,0.521739130344045
18356.txt,0.429276315615851,0.048761408108475,0.294117647387543,0.285714286,0.368421053,0.302059496295294
18357.txt,0.276988636319691,0.054721549613559,0.254010694912237,0.307692308,0.136363636,0.284584979950507
18358.txt,0.281249999912109,0.077966101694915,0.478991597173999,0.714285714,0.142857143,0.260869565172023
18361.txt,0.354166666576823,0.050847457627119,0.248366012852749,0.166666667,0.222222222,0.231884057698803
18362.txt,0.244485294017348,0.055932203389831,0.306805075094918,0.333333333,0.196078431,0.235294117524297
18363.txt,0.316071428432478,0.064406779661017,0.38319327751567,0.416666667,0.2,0.298136645687281
18364.txt,0.216796874932251,0.258757062128813,0.768382353031574,0.666666667,0,0.45652173905104
18365.txt,0.292968749908447,0.077966101694915,0.279411764738754,0.25,0,0.326086956465028
18366.txt,0.247767857078823,0.064406779661017,0.319327731449333,0.444444444,0.214285714,0.223602484656765
18367.txt,0.237499999894531,0.172881355932203,0.447058823582007,0.666666667,0,0.243478261001134
18368.txt,0.125892857116908,0.127683615837288,0.638655461781018,0.666666667,0.114285714,0.268322981170726
18369.txt,0.306066176341854,0.046327683633898,0.394463667340525,0.375,0.058823529,0.245524296479039
18370.txt,0.200892857093471,0.159322033898305,0.638655461781018,0.5,0.142857143,0.223602484656765
18371.txt,0.17763157888199,0.083992467037288,0.411764706342561,0.458333333,0.131578947,0.233409610915929
18373.txt,0.365624999885742,0.059887005667797,0.447058823582007,0.5,0.3,0.260869565172023
18374.txt,0.267857142760045,0.159322033898305,0.957983193230351,1,0,0.372670807239536
18375.txt,0.374999999882812,0.11412429380339,0.838235294216263,1,0.375,0.45652173905104
18376.txt,0.383152173817765,0.031864406779661,0.242966751557996,0.210526316,0.086956522,0.249527410391387
18377.txt,0.350961538390324,0.093918245261017,0.573152338126253,0.764705882,0.128205128,0.387959866367311
18378.txt,0.562499999824219,0.11412429380339,0.605392157306517,1,0.583333333,0.478260869655955
18379.txt,0.318749999900391,0.172881355932203,0.14901960748812,0.142857143,0.066666667,0.173913043274102
18380.txt,0.290322580596774,0.109604519755932,0.396584440634892,0.529411765,0.225806452,0.134642356150497
18381.txt,0.644531249798584,0.031476997586441,0.279411764738754,0.142857143,0.25,0.586956521637051
18383.txt,0.273437499945801,0.294915254237288,0.558823529477509,0.75,0.083333333,0.347826087069943
18384.txt,0.203124999967773,0.099661016949153,0.558823529477509,0.333333333,0.083333333,0.304347825860113
18386.txt,0.293585526189505,0.128031290738983,0.441176470522491,0.533333333,0.184210526,0.425629290708586
18387.txt,0.281249999912109,0.070734463294915,0.319327731449333,0.380952381,0.178571429,0.223602484656765
18388.txt,0.258928571356585,0.096045197722034,0.478991597173999,0.705882353,0.166666667,0.211180124311099
18389.txt,0.268229166572428,0.036820572745763,0.248366012852749,0.222222222,0.111111111,0.260869565172023
18390.txt,0.503289473561472,0.116707021776271,0.647058823134948,0.4,0.105263158,0.494279176087951
18391.txt,0.397499999875781,0.138983050847458,0.268235294149204,0.333333333,0.36,0.250434782565142
18392.txt,0.249999999953125,0.08082069581017,0.401206636576613,0.4,0.205128205,0.254180601868838
18393.txt,0.315789473620066,0.116707021776271,0.647058823134948,1,0.157894737,0.192219679792657
18394.txt,0.181249999912109,0.03728813559322,0.67058823537301,0.166666667,0,0.243478261001134
18395.txt,0.351562499890137,0.030508474576271,0.279411764738754,0.172413793,0.194444444,0.260869565172023
18396.txt,0.26041666660612,0.055633100691526,0.289760348328207,0.421052632,0.148148148,0.231884057698803
18398.txt,0.27043269225924,0.070217917667797,0.472850678702688,0.5,0.153846154,0.280936454559837
18399.txt,0.22083333330599,0.085714285722034,0.347712418217378,0.321428571,0.088888889,0.231884057698803
18401.txt,0.254032257951865,0.179661016949153,0.432637570992075,0.666666667,0.129032258,0.269284712300994
18402.txt,0.359374999856445,0.11412429380339,0.558823529477509,0.916666667,0.25,0.304347825860113
18403.txt,0.045138888829644,0.067118644067797,0.289760348328207,0.294117647,0.037037037,0.135265700324302
18404.txt,0.367187499916504,0.077966101694915,0.558823529477509,0.833333333,0.166666667,0.608695652241966
18405.txt,0.231907894708779,0.227118644067797,0.529411765297578,0.6,0.052631579,0.356979404807482
18406.txt,0.510416666465495,0.102619414508475,0.538126361180956,0.461538462,0.111111111,0.405797101494644
18407.txt,0.166406249947998,0.028126431511864,0.223529411791003,0.1875,0.225,0.156521739103214
18408.txt,0.532258064364919,0.068394815566102,0.468690702466905,0.5,0.35483871,0.370266479413867
18409.txt,0.187499999941406,0.099661016949153,0.558823529477509,0.666666667,0.166666667,0.217391304483932
18411.txt,0.677083332913411,0.050847457627119,0.248366012852749,0.285714286,0.222222222,0.579710144768746
18412.txt,0.16406249994873,0.087827426820339,0.605392157306517,0.454545455,0.041666667,0.282608695776938
18413.txt,0.43206521723998,0.065449804420339,0.388746803163382,0.428571429,0.304347826,0.272211719952659
18414.txt,0.140624999956055,0.056271186440678,0,0,0,0.195652173879017
18415.txt,0.370535714134208,0.349152542372881,0.53221288500379,0.8,0.285714286,0.347826087069943
18416.txt,0.261513157793277,0.116707021776271,0.529411765297578,0.875,0.315789474,0.247139588304845
18417.txt,0.462890624855347,0.048382126372881,0.279411764738754,0.363636364,0.25,0.423913043404537
18418.txt,0.268749999947266,0.132203389830509,0.596078431070127,0.714285714,0.266666667,0.243478261001134
18419.txt,0.262117346824338,0.050025680542373,0.342136854804957,0.305555556,0.06122449,0.298136645687281
18421.txt,0.399671052531353,0.116707021776271,0.647058823134948,0.857142857,0.263157895,0.494279176087951
18422.txt,0.283928571380022,0.105084745762712,0.38319327751567,0.631578947,0.057142857,0.193788819618472
18423.txt,0.313858695558169,0.073446327701695,0,0,0.043478261,0.340264650201693
18424.txt,0.199218749937744,0.056271186440678,0.349264705923443,0.3,0.0625,0.326086956465028
18426.txt,0.187499999941406,0.159322033898305,0.798319327505685,1,0,0.298136645687281
18427.txt,0.222039473649363,0.175593220338983,0.588235293657439,1,0,0.164759725536563
18428.txt,0.141768292643197,0.108474576271186,0.490674318293021,0.545454545,0.097560976,0.29268292690562
18429.txt,0.374999999882812,0.073035439132203,0.478991597173999,0.666666667,0.142857143,0.347826087069943
18430.txt,0.36684782594786,0.058595641654237,0.242966751557996,0.235294118,0.086956522,0.204158790225364
18432.txt,0.236842105144737,0.141242937871186,0.647058823134948,0.888888889,0.105263158,0.2745995420392
18433.txt,0.223790322492565,0.089588377708475,0.396584440634892,0.4375,0.064516129,0.269284712300994
18434.txt,0.274999999882812,0.105084745762712,0.52156862788489,0.769230769,0.1,0.226086956308507
18435.txt,0.174107142789342,0.096045197722034,0.415126049990015,0.55,0,0.253416149173319
18436.txt,0.220982142774693,0.159322033898305,0.239495798028176,0.5,0,0.260869565172023
18438.txt,0.575892856695034,0.035519528352542,0.399159663752842,0.25,0.464285714,0.316770186205779
18441.txt,0.065624999979492,0.105084745762712,0.447058823582007,0.75,0,0.260869565172023
18442.txt,0.152027027014992,0.046675358535593,0.332273449627326,0.230769231,0.162162162,0.155111633190415
18444.txt,0.179687499975098,0.132203389830509,0.558823529477509,0.8,0,0.217391304483932
18445.txt,0.224184782554942,0.094237288135593,0.485933504233639,0.727272727,0.043478261,0.272211719952659
18446.txt,0.518749999806641,0.783050847457627,0.14901960748812,0,0.133333333,0.38260869541172
18448.txt,0.356249999888672,0.056658595633898,0.372549019279123,0.448275862,0.133333333,0.289855072645243
18449.txt,0.281249999912109,0.058595641654237,0.340153452628253,0.4375,0.173913043,0.249527410391387
18450.txt,0.346874999891602,0.041807909586441,0.223529411791003,0.25,0.3,0.286956521689225
18451.txt,0.378749999881641,0.028445099498305,0.089411764716401,0.047619048,0.16,0.354782608633951
18453.txt,0.266447368322985,0.083992467037288,0.529411765297578,0.777777778,0.210526316,0.302059496295294
18454.txt,0.253810975514434,0.080677966101695,0.463414633819225,0.565217391,0.024390244,0.305408271599059
18455.txt,0.16406249994873,0.077966101694915,0.698529411846886,1,0,0.260869565172023
18456.txt,0.220439189087363,0.087537387823729,0.513513513060413,0.444444444,0.108108108,0.31022326690257
18458.txt,0.191249999940234,0.120150659145763,0.491764705940208,0.428571429,0.04,0.166956521710095
18459.txt,0.263671874917603,0.059263588555932,0.372549019279123,0.366666667,0.104166667,0.282608695776938
18460.txt,0.154017857108119,0.077966101694915,0.558823529477509,0.625,0.071428571,0.298136645687281
18461.txt,0.107812499966309,0.105084745762712,0.67058823537301,1,0.1,0.286956521689225
18463.txt,0.287499999941406,0.050847457627119,0.52156862788489,0.375,0,0.208695652137618
18464.txt,0.202620967717931,0.209685230047458,0.396584440634892,0.777777778,0.064516129,0.286115007080676
18465.txt,0.218749999900391,0.054101694915254,0.429864253874102,0.357142857,0.076923077,0.321070233857205
18466.txt,0.162828947292866,1,0.941176470522491,1,0,0.384439359063576
18467.txt,0.205078124935913,0.093462469749153,0.558823529477509,0.571428571,0.0625,0.304347825860113
18468.txt,0.398437499875488,0.041807909586441,0.46568627493714,0.333333333,0.083333333,0.434782608446125
18471.txt,0.415178571339007,0.077966101694915,0.51890756276693,0.785714286,0.107142857,0.298136645687281
18472.txt,0.251420454483931,0.077966101694915,0.406417112753696,0.615384615,0.090909091,0.166007905014607
18473.txt,0.267463235166418,0.053312788881356,0.197231833670263,0.192307692,0.205882353,0.199488490921828
18474.txt,0.473958333226888,0.050847457627119,0.186274510198385,0.225806452,0.333333333,0.246376811435413
18475.txt,0.387228260785241,0.094237288135593,0.583120204186249,0.666666667,0.130434783,0.317580340118682
18476.txt,0.281249999912109,0.050072639240678,0.322398189567341,0.303030303,0.038461538,0.27090300986593
18477.txt,0.230769230740385,0.093918245261017,0.544494720828764,0.473684211,0.051282051,0.321070233857205
18478.txt,0.310096153778095,0.047834274928814,0.343891403099281,0.333333333,0.076923077,0.160535117189472
18479.txt,0.196874999938477,0.166718027715254,0.642647058899135,0.5,0.1,0.339130434723629
18480.txt,0.382812499849121,0.077966101694915,0.372549019279123,0.666666667,0.083333333,0.260869565172023
18481.txt,0.431249999865234,0.105084745762712,0.67058823537301,1,0.4,0.313043478206427
18482.txt,0.455818965420057,0.040986132501695,0.231237322850734,0.272727273,0.172413793,0.1979010495308
18484.txt,0.281249999912109,0.099661016949153,0.651960784017878,0.714285714,0.083333333,0.304347825860113
18485.txt,0.421874999868164,0.053860640325424,0.239495798028176,0.363636364,0.071428571,0.521739130344045
18488.txt,0.337499999894531,0.029755178901695,0.335294117686505,0.25,0,0.260869565172023
18489.txt,0.388020833222494,0.186440677966102,0.496732025705498,0.733333333,0.027777778,0.289855072645243
18490.txt,0.323863636305043,0.068926553654237,0.406417112753696,0.111111111,0.090909091,0.142292490236123
18491.txt,0.392045454439986,0.077966101694915,0.457219251289085,0.4,0.045454545,0.30830039525073
