filename,lemma_ttr,lexical_density_tokens,lexical_density_types,content_ttr,function_ttr,noun_ttr,verb_ttr,adj_ttr,adv_ttr,prp_ttr,argument_ttr,bigram_lemma_ttr,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_2_all_sent,adjacent_overlap_binary_2_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_binary_cw_sent,adjacent_overlap_2_cw_sent,adjacent_overlap_binary_2_cw_sent,adjacent_overlap_fw_sent,adjacent_overlap_binary_fw_sent,adjacent_overlap_binary_noun_sent,adjacent_overlap_2_noun_sent,adjacent_overlap_2_noun_sent_div_seg,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_2_verb_sent,adjacent_overlap_2_verb_sent_div_seg,adjacent_overlap_binary_2_verb_sent,adjacent_overlap_adj_sent_div_seg,adjacent_overlap_2_adj_sent,adjacent_overlap_2_adj_sent_div_seg,adjacent_overlap_adv_sent,adjacent_overlap_adv_sent_div_seg,adjacent_overlap_2_adv_sent,adjacent_overlap_binary_2_adv_sent,adjacent_overlap_pronoun_sent,adjacent_overlap_pronoun_sent_div_seg,adjacent_overlap_binary_pronoun_sent,adjacent_overlap_2_pronoun_sent,adjacent_overlap_binary_2_pronoun_sent,adjacent_overlap_argument_sent,adjacent_overlap_binary_argument_sent,adjacent_overlap_2_argument_sent,adjacent_overlap_binary_2_argument_sent,lda_1_all_sent,word2vec_1_all_sent,basic_connectives,conjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density
18298.txt,0.3433329154675098,0.3515661519043518,0.6212173914106799,0.5434782612282609,0.2743322771410766,0.6113360320000001,0.6,1.0,1.0,0.3125,0.39878787867214543,0.7427536230366963,0.4566210041666666,0.19047619047619047,1.0,0.39071038286589244,1.0,0.432432432,0.666666667,0.27272727221590903,0.6,0.38888888899999996,0.833333333,0.666666667,0.214285714,0.10909090909090909,0.6,0.352941176,0.2,0.666666667,0.35714285700000004,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1785714284872449,0.666666667,0.833333333,1.0,0.333333333,0.833333333,0.4,1.0,0.907345935,0.8481062413558303,0.0,0.0,0.43010753,0.0,0.0,0.3010752706989247,0.0,0.29247311266408604,0.24301074940752684,0.23655913576344087,0.0,0.6182795732002687,0.24731182325806453,0.0,0.24731182325806453,0.06947890697003245,0.30721966428571423,0.34408602666666666,0.0,0.20071684293428912,0.30645160623790324,0.26344085923655913,0.0,0.19139785215469535,0.27479092054453735
18300.txt,0.2120622561213265,0.1391304335461625,0.5658862867849265,0.5000000007499998,0.19266452242191928,0.7453580898461538,0.647058824,0.6,0.666666667,0.333333333,0.5091666671388999,0.6861184796114627,0.36324786388888886,0.08521303257142857,0.7894736840000001,0.36111111078009256,0.8888888890000001,0.1142857136,0.15789473699999998,0.14062499998242187,0.166666667,0.373333333,0.684210526,0.052631579000000005,0.035714286,0.010101010181818183,0.055555556,0.0,0.0,0.0,0.14285714300000002,0.022222222200000002,0.111111111,0.052631579000000005,0.2,0.047619047986394554,0.222222222,0.052631579000000005,0.222222222,0.111111111,0.4,0.09022556399355532,0.21052631600000002,0.45,0.222222222,0.17391304300000002,0.21052631600000002,0.19565217399999998,0.222222222,0.832654062,0.7296514386722196,0.3068493168635617,0.23972602476027396,0.4109589,0.25799086402536786,0.19178081980821915,0.2876712297123288,0.0,0.18630136740383563,0.30958903877397254,0.07534246492465754,0.17808218982191779,0.3544520579747431,0.15753424452739728,0.0,0.15753424452739728,0.22128556119802223,0.48923679285714283,0.3652968,0.0873287657478596,0.12785388017047183,0.09760273818878425,0.23972602826027395,0.0873287657478596,0.32511415762989343,0.31506849497108064
18301.txt,0.3118456422555553,0.22124607694190868,0.5313043477987222,0.5465116287267442,0.27817178858643515,0.7362637366153846,0.588235294,1.0,0.7,0.375,0.46857142810377145,0.8672542729825293,0.31793842083333335,0.11309523809523808,1.0,0.371004565780917,1.0,0.20512820480000002,0.375,0.19285714235089285,0.28571428600000004,0.295454545,0.875,0.25,0.083333333,0.025974026000000004,0.14285714300000002,0.125,0.05,0.25,0.25,0.1142857142,0.28571428600000004,0.0,0.0,0.0,0.111111111,0.0625,0.166666667,0.14285714300000002,0.46153846200000004,0.1607142857028061,0.75,0.5,0.857142857,0.32,0.875,0.304347826,0.857142857,0.9305515740000001,0.8090418632192332,0.3463917511686599,0.4329896895670103,0.10309278,0.0,0.5773195884226804,0.2886597907113402,0.6134020680510309,0.0,0.0,0.2268041267731959,0.0,0.4742268065541237,0.23711340478865978,0.0,0.23711340478865978,0.5995241852315013,0.3681885142857143,0.43986253866666664,0.0,0.6735395155647192,0.0,0.46907216603092783,0.0,0.6728522339053379,0.47422680312256593
18302.txt,0.03369103385410649,0.2945152121538952,0.6811594212345936,0.17692307691153847,0.06129221174812899,0.3400222966153847,0.483333333,0.625,0.409090909,0.148648649,0.12740740714471116,0.6067338821238885,0.5454084222222222,0.5850340138095238,1.0,0.5190972226265914,1.0,0.5575757567999999,1.0,0.4807692303149039,1.0,0.402173913,1.0,1.0,0.418604651,0.5454545454545454,1.0,0.257142857,0.2571428572,0.7142857140000001,0.303030303,0.3333333334,0.833333333,0.7142857140000001,0.38888888899999996,1.0,0.333333333,0.7142857145,0.56,1.0,0.590909091,0.39795918361443144,1.0,0.6315789470000001,1.0,0.492537313,1.0,0.491525424,1.0,0.9907433529999999,0.9297069294860818,0.44745762772610176,0.35593220564406775,0.33898304999999995,0.33440947418111977,0.38983051061016943,0.2711864397288135,0.11525423761084744,0.29636804385162224,0.383050847457627,0.34624697765375306,0.062953994937046,0.38983050857203383,0.22276028933171912,0.0,0.22276028933171912,0.35984354806177915,0.4323763428571428,0.36158191999999995,0.03087167682248786,0.1807909602410546,0.2415254288612288,0.4152542375847457,0.06174334089497579,0.45972558357092275,0.32176486319032677
18303.txt,0.2608141628362343,0.2687007362990754,0.6628844107987238,0.525316456237342,0.17911655963448259,0.6018099544615385,0.612903226,1.0,0.8,0.2,0.32918032740049835,0.7536953237989131,0.36324786388888886,0.16190476190476188,1.0,0.3463114752788593,1.0,0.20571428640000003,0.7,0.2045454547244318,0.8888888890000001,0.38333333299999994,1.0,0.4,0.14285714300000002,0.08080808072727273,0.444444444,0.107142857,0.06,0.3,0.23076923100000002,0.1333333334,0.444444444,0.0,0.0,0.0,0.222222222,0.1,0.222222222,0.222222222,0.5625,0.19285714284336736,0.9,0.533333333,0.8888888890000001,0.295454545,1.0,0.292682927,1.0,0.8132497329999999,0.8558044832753434,0.2292397682498246,0.24561403275438592,0.46783625999999995,0.07342429850039711,0.40935672359064323,0.24561403275438592,0.347953217244152,0.15906432109099417,0.13216373813040933,0.5146198854853801,0.0,0.6052631601644737,0.40350876728947366,0.37719298924561406,0.20175438939473686,0.26450742513152703,0.2506265642857142,0.37426900266666663,0.0,0.3274853777699805,0.08333332977083335,0.3070175426929824,0.0,0.48576997987994797,0.8070175443079921
18304.txt,0.22532720258124478,0.5136081293368853,0.5313043477987222,0.23255813988372082,0.3013923654340486,0.5769230769230769,0.25925925899999996,0.538461538,0.571428571,0.41666666700000005,0.48093023282228836,0.7382269142703671,0.37262872638888894,0.1571428571428571,0.9,0.46732026145561,1.0,0.37101449280000004,0.8,0.4849137933143857,1.0,0.28571428600000004,0.9,0.4,0.272727273,0.12121212127272728,0.5555555560000001,0.333333333,0.12,0.5,0.666666667,0.2222222222,0.8888888890000001,0.2,0.3,0.28571428534693877,0.214285714,0.15,0.454545455,0.333333333,0.222222222,0.04285714285408163,0.2,0.333333333,0.222222222,0.176470588,0.5,0.296296296,0.666666667,0.902401731,0.862086999084254,0.25454545138909096,0.0909090909090909,0.25974026,0.24458873763155364,0.13636363286363634,0.22727272377272725,0.0,0.3532467524696104,0.2935064945337662,0.14285714285714288,0.0844155779155844,0.29870129982142857,0.07467531877597404,0.0,0.07467531877597404,0.2097902064464766,0.41743969999999997,0.34632034133333334,0.0,0.06060605608080807,0.27759739415381496,0.20454545279545452,0.16558441479788963,0.2311688311842424,0.16594516348180216
18305.txt,0.3130896971778067,0.3735152028505213,0.7760044020886675,0.5909090907045456,0.23068309144479515,0.9464882941538462,0.64516129,1.0,0.5555555560000001,0.2,0.49809523786022863,0.8083670714561749,0.2336448597222222,0.10714285714285714,0.625,0.43333333336944446,1.0,0.08000000000000002,0.375,0.2624999995921875,0.7142857140000001,0.28,0.625,0.0,0.047619048,0.025974026000000004,0.14285714300000002,0.115384615,0.07500000000000001,0.375,0.384615385,0.2857142858,0.7142857140000001,0.0,0.0,0.0,0.0,0.0,0.3,0.28571428600000004,0.6,0.1607142857028061,0.5,0.8,0.857142857,0.193548387,0.5,0.290322581,0.857142857,0.895214837,0.8649086973225723,0.5124182995701962,0.503267974496732,0.13071895,0.16412490326886148,0.3202614376797386,0.3660130736339869,0.1555555513244444,0.0,0.14771241386928102,0.14379084485620916,0.5947712414052287,0.26307189622344773,0.07516340177450981,0.0,0.07516340177450981,0.5067873324510964,0.37348272857142856,0.13943354666666666,0.41666666985416667,0.24400871632534496,0.09313725846446076,0.29738561970261435,0.499999993625,0.5816993477237472,0.03340595642959736
18306.txt,0.1799842510027228,0.30476190350443066,0.44898959025893237,0.250000000375,0.22485493303742177,0.47252747200000006,0.333333333,0.571428571,0.692307692,0.294117647,0.355200000077376,0.585751574368108,0.40726817083333333,0.2063492063333333,1.0,0.43682795653640233,1.0,0.4405797104,0.8888888890000001,0.39204545395099427,0.875,0.307692308,0.666666667,0.666666667,0.3,0.20454545454545456,0.75,0.428571429,0.2,0.666666667,0.473684211,0.225,0.75,0.222222222,0.28571428600000004,0.21428571422448978,0.083333333,0.0555555555,0.166666667,0.25,0.363636364,0.09523809513605441,0.444444444,0.5555555560000001,0.625,0.26829268300000003,0.7777777779999999,0.36842105299999994,0.875,0.9767305759999999,0.9109910071181324,0.23333333464000008,0.20833333479166666,0.059523809999999996,0.14947090010199882,0.20833333479166666,0.25000000175,0.0,0.0,0.1345238109363095,0.06547619093452381,0.30952381169047616,0.4107142843794642,0.13690476258928572,0.0,0.13690476258928572,0.38461538710059173,0.5527210857142857,0.31746032,0.15178571462723214,0.1666666682222222,0.0,0.22916666477083333,0.15178571462723214,0.3531746056703704,0.06084656130629042
18307.txt,0.23916064435248013,0.3198757752777748,0.6523411376221769,0.44444444527777777,0.20194424069501044,0.6180371347692308,0.473684211,1.0,1.0,0.294117647,0.4213333329894399,0.6555786561438598,0.33212560416666664,0.14965986395238096,1.0,0.4814814810401234,1.0,0.195918368,0.428571429,0.3139534878357558,0.833333333,0.355555556,1.0,0.28571428600000004,0.21739130399999998,0.15151515145454547,0.666666667,0.21052631600000002,0.1142857142,0.28571428600000004,0.4375,0.23333333340000004,0.833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384615385,0.1530612244176385,0.7142857140000001,0.818181818,1.0,0.184210526,0.857142857,0.41176470600000004,1.0,0.96005753,0.865550203301624,0.14999999804000003,0.18749999781249999,0.0,0.0,0.3124999986875,0.43749999956249996,0.21250000282624998,0.0,0.0,0.09821428090178573,0.0,0.6674107185853795,0.1026785661919643,0.0,0.1026785661919643,0.230769232260355,0.31887755,0.28571428266666665,0.0,0.6666666635555555,0.0,0.3749999991249999,0.0,0.31785714510333335,0.1369047603835979
18308.txt,0.10184612753512717,0.24261140465264575,0.7446573321072735,0.34827586182586207,0.05183147993787213,0.45523329107692306,0.473684211,0.8888888890000001,0.5862068970000001,0.13559322,0.19827586233620692,0.6074519233285566,0.3420398013888889,0.13095238095238093,0.833333333,0.35553410536296115,0.913043478,0.30075188,0.625,0.26574803096678146,0.7826086959999999,0.306569343,0.833333333,0.375,0.245283019,0.10276679836363636,0.52173913,0.303030303,0.08333333340000001,0.41666666700000005,0.303030303,0.0869565218,0.434782609,0.0,0.0,0.0,0.037037037,0.020833333500000002,0.16,0.17391304300000002,0.525,0.18749999998660713,0.666666667,0.575,0.739130435,0.315217391,0.75,0.38202247200000006,0.869565217,0.91409977,0.8727879308769958,0.1570093444231776,0.13084112286915886,0.31152648,0.0,0.08722741291277257,0.30529594869470406,0.0,0.12710279799327107,0.1408099670520249,0.2056074787943925,0.20249221179750776,0.3224299053866822,0.17912772546261682,0.0669781973660436,0.14330217807009346,0.2214234375055024,0.3337783714285714,0.13291796266666664,0.23831775837967287,0.17445483089927308,0.0,0.17445482932554515,0.35747663119450934,0.33271027795613706,0.17514711081104573
18309.txt,0.3114019570609768,0.3459815528720489,0.7031969306456233,0.5615384622192308,0.20006351241912496,0.5487179483076923,0.8,1.0,0.6,0.23076923100000002,0.30109090872386907,0.7637502454847752,0.28825995833333334,0.07482993195238095,0.857142857,0.2765957447730496,0.846153846,0.1454545456,0.28571428600000004,0.1377551024827806,0.384615385,0.333333333,0.7142857140000001,0.28571428600000004,0.17391304300000002,0.055944056000000006,0.307692308,0.0,0.0,0.0,0.0625,0.015384615400000003,0.076923077,0.0,0.0,0.0,0.111111111,0.0357142855,0.125,0.076923077,0.444444444,0.12244897949125363,0.5,0.5,0.538461538,0.26666666699999997,0.7142857140000001,0.307692308,0.7692307690000001,0.744113244,0.7663466072298875,0.16969696759272732,0.1060606048939394,0.22727272999999998,0.1902356876146652,0.05303030594696969,0.2121212097878788,0.2704545501334091,0.3090909118109091,0.1712121199280303,0.0,0.09848485390151514,0.3484848517083333,0.08712121673863636,0.0,0.08712121673863636,0.244755245161915,0.3246753214285714,0.32323232,0.09659091394460224,0.3535353551380471,0.10795455087926133,0.21212121328787875,0.09659091394460224,0.31464646417299663,0.23232322989674525
18310.txt,0.1707361664691091,0.13516194787218017,0.5965638147914122,0.4590163932704919,0.127961799058057,0.6923076923076923,0.518518519,1.0,0.75,0.148148148,0.2949019608446118,0.6063756070215541,0.5446623097222222,0.31746031747619047,1.0,0.582291666715191,1.0,0.301886792,0.833333333,0.4115853663235518,1.0,0.529411765,1.0,0.333333333,0.25,0.14545454545454548,0.8,0.260869565,0.2,0.5,0.5,0.36000000000000004,1.0,0.0,0.0,0.0,0.14285714300000002,0.0833333335,0.2,0.2,0.7,0.2500000000535714,1.0,0.75,1.0,0.290322581,1.0,0.41666666700000005,1.0,0.973675222,0.8917851755113718,0.22550335305879202,0.1879194658120805,0.20134228,0.0,0.2818791917181208,0.375838924624161,0.23959731446986576,0.1825503378158389,0.0758389218895973,0.3691275166308725,0.0,0.23154362263674497,0.0771812032684564,0.14429529321140944,0.0,0.30356221060990424,0.5752636642857143,0.3579418346666666,0.0,0.3131991057509321,0.2869127473502517,0.375838924624161,0.17114094126593957,0.5176733767168381,0.10290827639870744
18311.txt,0.2100718784558408,0.3322891853437653,0.7590062108199135,0.4585798812707101,0.11723045709402463,0.47252747200000006,0.7173913040000001,0.947368421,0.620689655,0.16981132100000002,0.26190476228857135,0.7316585149412443,0.18756698888888887,0.05882352942857142,0.8235294120000001,0.2245065788520422,0.848484848,0.06829268320000001,0.20588235300000002,0.08333333323958333,0.333333333,0.204081633,0.558823529,0.176470588,0.10810810800000001,0.04407713490909091,0.24242424199999998,0.022222222000000003,0.005882353,0.029411765,0.045454545,0.0121212122,0.060606060999999996,0.0,0.052631579000000005,0.025974025706864565,0.0,0.0,0.0,0.0,0.395348837,0.10714285713520408,0.441176471,0.5476190479999999,0.575757576,0.19298245600000002,0.558823529,0.267857143,0.636363636,0.868406158,0.7036110568788881,0.1936599443352162,0.22190201577809796,0.11527378000000002,0.03618315230775254,0.22190201577809796,0.18155619281844376,0.10288184324527376,0.03919307827458215,0.0976945231442363,0.12680115787319887,0.18731988581268008,0.46397694852593657,0.23198847580403462,0.1858789591282421,0.13256484660230547,0.27931722603181963,0.2881844357142857,0.12295869866666667,0.1837175794436239,0.21517771362023694,0.0,0.20172910779827086,0.1837175794436239,0.37617675058223504,0.27985910854228485
18312.txt,0.2786115741991408,0.2846100744733049,0.6328190737322789,0.5169491532415256,0.20915370030398983,0.6153846153846154,0.613636364,1.0,0.75,0.18918918899999998,0.3357142854397142,0.8041679439460462,0.2764917694444444,0.12044817928571427,0.9411764709999999,0.33752093811146006,1.0,0.13211009120000003,0.294117647,0.21163366347354579,0.5625,0.311926606,0.9411764709999999,0.294117647,0.2,0.09090909090909091,0.5,0.071428571,0.0352941176,0.176470588,0.225,0.1125,0.4375,0.0,0.0,0.0,0.0,0.0,0.076923077,0.0625,0.538461538,0.17647058827310924,0.764705882,0.666666667,0.875,0.27536231899999997,0.8235294120000001,0.380952381,0.875,0.92181998,0.7692776711105849,0.2888888905066667,0.27777777972222223,0.35714285999999995,0.14947090010199882,0.27777777972222223,0.36111111363888887,0.04722222285027778,0.32380952536380947,0.1345238109363095,0.04365079395634921,0.15476190584523808,0.5704365083187004,0.09126984172619049,0.08531746082936507,0.045634920863095244,0.30769230968047334,0.2834467142857143,0.25396825599999995,0.10119047641815476,0.25925926167901236,0.16964285752455355,0.2916666652083333,0.10119047641815476,0.4002645471597531,0.16225749681677445
18314.txt,0.32182623492150725,0.4574695347004878,0.8498704287854596,0.5838709677080645,0.1727929499826154,0.7362637366153846,0.682926829,0.764705882,0.6875,0.380952381,0.6339047622439313,0.8735754994656565,0.14051015972222222,0.03439153438095238,0.444444444,0.1863333333488611,0.7428571429999999,0.066206896,0.13888888900000002,0.07180851036602393,0.228571429,0.165217391,0.41666666700000005,0.111111111,0.065789474,0.025974026000000004,0.14285714300000002,0.026315789,0.0055555556,0.027777778,0.027777778,0.0057142858,0.028571429,0.027777778,0.0625,0.024489796278717196,0.0,0.0,0.0625,0.028571429,0.10526315800000001,0.011904761999149659,0.055555556,0.166666667,0.057142857000000005,0.06185567,0.166666667,0.08510638300000001,0.2,0.78206714,0.6773446019903236,0.1550173012279585,0.1695501708304498,0.06920415,0.04344483361365285,0.1695501708304498,0.09688580990311418,0.08235293893647057,0.09411764369882354,0.03910035049775087,0.11418685288581316,0.0899653949100346,0.5173010399225778,0.11937716414186851,0.22318339405363322,0.0,0.20122438399811632,0.17301037857142854,0.0,0.08823529074264708,0.1614763548819685,0.0,0.13321799386678201,0.08823529074264708,0.246366779703391,0.1414840450482293
18317.txt,0.3452824457983629,0.10410114102021684,0.48398169231965993,0.6785714291607141,0.2834793496003882,0.8176638178461539,0.578947368,1.0,1.0,0.35,0.5591111106129067,0.8309523808006717,0.2178649236111111,0.1523809523809524,1.0,0.2614942525217912,1.0,0.064,0.4,0.10714285686160713,0.75,0.25925925899999996,1.0,0.2,0.047619048,0.045454545454545456,0.25,0.0625,0.04000000000000001,0.2,0.25,0.15000000000000002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.12857142856224488,0.4,0.363636364,0.75,0.11428571400000001,0.6,0.161290323,1.0,0.963053295,0.8007789623689181,0.6354609896748937,0.6950354593049645,0.28368793999999997,0.17809298388275985,0.6950354593049645,0.34751772965248223,0.08439716854730499,0.19290779858269502,0.24042553540106382,0.15602836684397164,0.09219858690780142,0.53014184795789,0.16312056501063832,0.0,0.16312056501063832,0.6415711928591212,0.2532928071428571,0.22695035733333335,0.09042553673005317,0.26477541101970054,0.10106383516888295,0.4716312050283688,0.1808510607101064,0.7153664302656579,0.3262411334105595
18318.txt,0.41695678852628154,0.4053089246250394,0.6276397519897948,0.6020408171989795,0.39095744703852137,0.7692307692307692,0.857142857,1.0,0.5,0.375,0.50400000005952,0.9031642123954075,0.27006172777777776,0.09523809523809523,0.7142857140000001,0.3288690481107391,1.0,0.24615384640000004,0.571428571,0.271551723716056,0.666666667,0.235294118,0.7142857140000001,0.14285714300000002,0.111111111,0.030303030363636362,0.166666667,0.083333333,0.028571428600000004,0.14285714300000002,0.14285714300000002,0.0333333334,0.166666667,0.0,0.0,0.0,0.28571428600000004,0.2857142855,0.454545455,0.5,0.384615385,0.1530612244176385,0.571428571,0.5555555560000001,0.666666667,0.272727273,0.7142857140000001,0.352941176,0.833333333,0.8832499359999999,0.7030345295918509,0.2357894722341053,0.2947368407052631,0.21052632000000002,0.0,0.2947368407052631,0.2947368407052631,0.0,0.0,0.0,0.34736841665263163,0.1368421078631579,0.36315789724868425,0.24210526727368423,0.0,0.24210526727368423,0.34008097147679855,0.37593985,0.33684210133333337,0.13421052822828947,0.09824561613099417,0.0,0.25789473824210524,0.13421052822828947,0.4996491204669941,0.4304093549198181
18319.txt,0.1792157257497598,0.2772821364129747,0.8425418054180404,0.5046511632476745,0.05807993861104427,0.6113360320000001,0.605263158,0.8666666670000001,0.75,0.14516129,0.36346666715638404,0.7670059523032012,0.2164934722222222,0.07198228128571427,0.837209302,0.25148809510429065,0.880952381,0.0615384608,0.186046512,0.075000000365625,0.261904762,0.25592417100000003,0.790697674,0.093023256,0.070588235,0.025974026000000004,0.14285714300000002,0.013333333000000001,0.0046511628,0.023255814,0.028571429,0.0095238096,0.047619048,0.046511628,0.068965517,0.040816326845481046,0.0,0.0,0.0,0.0,0.333333333,0.0797342192085904,0.302325581,0.42222222200000004,0.380952381,0.135338346,0.348837209,0.184,0.47619047600000003,0.930271471,0.7000432464863096,0.13333333408,0.15151515384848485,0.21645022000000003,0.027176525008444242,0.12121211887878787,0.19696969580303028,0.0,0.1766233762348052,0.07337661798344153,0.16666666483333337,0.11255411688744586,0.5725108265744048,0.2489177522532468,0.1861471931277056,0.17424242197727274,0.16783216774179666,0.2164502142857143,0.16161616,0.0551948006826299,0.10101010280134681,0.030844153322646117,0.1666666678333333,0.0551948006826299,0.2696969667482828,0.1770081788102186
18320.txt,0.35950255607156617,0.265643648643499,0.5473602481225966,0.585106382707447,0.29129593815062754,0.664335664,0.705882353,1.0,0.75,0.3125,0.4302702709083676,0.8918507228641982,0.3267973861111111,0.1523809523809524,1.0,0.36111111078009256,1.0,0.1454545456,0.2,0.13499999998312498,0.5,0.305555556,0.8,0.2,0.14285714300000002,0.09090909090909091,0.5,0.090909091,0.04000000000000001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.08571428570816327,0.2,0.4,0.25,0.125,0.2,0.222222222,0.5,0.876354655,0.8860318273663425,0.27450980414117654,0.27450980172549017,0.0,0.0,0.27450980172549017,0.41176470258823533,0.0,0.0,0.0,0.0,0.0,0.6200980394552695,0.1127451026617647,0.0,0.1127451026617647,0.38009049449216853,0.2100840357142857,0.104575168,0.0,0.6405228768540304,0.0,0.3431372556568627,0.12500000478124998,0.40718954221995635,0.45098039135511986
18321.txt,0.47675609201226216,0.5322654465054779,0.6811594212345936,0.6162790706918606,0.37250161228485307,0.803076923076923,0.428571429,0.666666667,0.75,0.25,0.6242424243250908,0.8300854708012272,0.2824858763888889,0.11428571428571427,0.6,0.41489361661790775,0.75,0.27428571360000004,0.6,0.271551723716056,0.75,0.25,0.6,0.6,0.117647059,0.09090909090909091,0.5,0.333333333,0.08000000000000002,0.2,0.666666667,0.2,0.75,0.0,0.0,0.0,0.14285714300000002,0.1,0.166666667,0.25,0.6,0.12857142856224488,0.6,0.75,0.75,0.23076923100000002,0.6,0.23809523800000001,0.75,0.9936913190000001,0.6789548153512383,0.22105262986947374,0.18421052281578945,0.13157895,0.0,0.2763157877236842,0.3684210526315789,0.0,0.0,0.0,0.14473684485526317,0.0,0.30263158008223684,0.0,0.0,0.0,0.34008097147679855,0.46992481428571425,0.2807017493333333,0.0,0.36842105115789475,0.0,0.32236842017763156,0.1677631602853618,0.39035087870233914,0.0
18322.txt,0.1756116106522731,0.4819590186581806,0.6606313292910259,0.25789473737105256,0.2136412610416567,0.2087912086153847,0.53125,0.625,0.846153846,0.25925925899999996,0.15454545442145456,0.5685489843791353,0.35385704166666665,0.1465201465238095,0.7692307690000001,0.37306843278108903,1.0,0.42197802240000004,0.692307692,0.41860465082267434,0.916666667,0.223880597,0.615384615,0.692307692,0.486486486,0.2727272727272727,0.833333333,0.290322581,0.1384615384,0.46153846200000004,0.4,0.2,0.75,0.153846154,0.28571428600000004,0.14285714310204078,0.0,0.0,0.0,0.0,0.21739130399999998,0.08241758249411302,0.307692308,0.260869565,0.333333333,0.305084746,0.692307692,0.403508772,0.833333333,0.7600634359999999,0.8212819131008315,0.3540229887503449,0.36206896563793095,0.17241378999999998,0.0,0.32183907667816086,0.16091954183908047,0.13678161142494255,0.07816091334988508,0.12988505922471263,0.12643678287356325,0.07471263792528736,0.23132183938613504,0.1982758579051724,0.0,0.1982758579051724,0.48275862202652525,0.2873563214285714,0.24521073066666668,0.07327585607866383,0.21455938961941254,0.16379310430818966,0.32183908017816093,0.2198275809859914,0.5114942550559386,0.29374201586944804
18324.txt,0.23185816604466097,0.30099813776111084,0.8208548265031844,0.5573770497213115,0.11576044153606918,0.6392572947692308,0.65,1.0,0.8125,0.228571429,0.4140659335503121,0.7866586539829111,0.22095959583333333,0.08771929823809524,0.842105263,0.2695121953557927,0.944444444,0.0571428576,0.21052631600000002,0.07572115349053485,0.27777777800000003,0.24770642199999998,0.842105263,0.15789473699999998,0.115384615,0.060606060545454546,0.222222222,0.027777778,0.010526315800000002,0.052631579000000005,0.029411765,0.0111111112,0.055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222,0.06766917299516648,0.263157895,0.583333333,0.666666667,0.1125,0.31578947399999996,0.253333333,0.7222222220000001,0.850239511,0.7855696877838141,0.19610894752933855,0.1361867708638132,0.07782101,0.19541720215064612,0.16342412783657584,0.10894941389105058,0.04630350714540858,0.0,0.17587548303968867,0.04280156095719844,0.05058366294941633,0.46984435779207195,0.13424124759727626,0.08365759633268481,0.08949416123151752,0.17599521019077657,0.05558643571428571,0.08300907733333332,0.0,0.2178988376238651,0.1108949386123541,0.23151750976848248,0.0,0.1846952028276178,0.27842628520958834
18325.txt,0.4799145066038862,0.41886099250099296,0.7311111116306087,0.7567567571216216,0.39095744703852137,0.8552036196923076,0.7777777779999999,0.833333333,1.0,0.363636364,0.6014285720078287,0.8439560435359256,0.3600823041666666,0.22222222223809524,1.0,0.3939393943661616,1.0,0.1,0.333333333,0.177631579102796,1.0,0.41666666700000005,1.0,0.333333333,0.1,0.09090909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.42857142844897955,0.0,0.0,0.0,0.0,0.7142857140000001,0.3571428571887755,1.0,0.75,1.0,0.260869565,1.0,0.28571428600000004,1.0,0.854581266,0.7415011941652028,0.31549295604281696,0.39436619560563374,0.14084507,0.0,0.2957746467042253,0.39436619560563374,0.0,0.5746478837611266,0.0,0.0,0.18309859081690139,0.16197183094542253,0.0,0.0,0.0,0.36403033420918407,0.20120724285714284,0.0,0.1795774632174296,0.13145539884194052,0.0,0.2957746467042253,0.1795774632174296,0.5849765235206885,0.14397496038045557
