filename,error_count,grammar,misspelling,A_INFINITVE,BEEN_PART_AGREEMENT,CONFUSION_OF_OUR_OUT,EN_A_VS_AN,EN_CONTRACTION_SPELLING,NON3PRS_VERB,NOW,SENTENCE_FRAGMENT,SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
18175.txt,0.482142857142857,0.142857142857143,0.892857142857143,0,0,0,0,0,0,0,0,0
18177.txt,0.107142857142857,0.142857142857143,0.178571428571429,0,0,0,0,0,0,0,0.2,0
18178.txt,0.071428571428572,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0,0
18179.txt,0.285714285714286,0.142857142857143,0.5,0,0,0,0,0,0,0,0.2,0
18180.txt,0.035714285714286,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0.2,0
18181.txt,0.107142857142857,0.285714285714286,0.142857142857143,0,0.5,0,0,0,0,0,0.2,0
18182.txt,0.25,0.285714285714286,0.392857142857143,0,0,0,0.666666666666667,0,0,0,0,0
18183.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18184.txt,0.125,0.285714285714286,0.142857142857143,0,0,0,0,0,0,0,0.4,0
18185.txt,0.107142857142857,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0
18186.txt,0.053571428571429,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18187.txt,0.160714285714286,0.142857142857143,0.25,0,0,0,0,0,0,0,0,0
18189.txt,0.071428571428572,0,0.071428571428572,0,0,0,0,0,0,0,0,0.333333333333333
18190.txt,0.107142857142857,0,0.214285714285714,0,0,0,0,0,0,1,0,0
18191.txt,0.107142857142857,0.428571428571429,0.107142857142857,0,0,0,0,0,0,0,0,0
18192.txt,0.196428571428571,0.571428571428571,0.214285714285714,0,0,0,0,0,1,0,0.2,0
18193.txt,0.053571428571429,0,0.107142857142857,0,0,0,0,0.2,0,0,0,0
18194.txt,0.089285714285714,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0
18195.txt,0.267857142857143,0.285714285714286,0.428571428571429,0,0,0,0.333333333333333,0,0,0,0.2,0
18196.txt,0.107142857142857,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18197.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0,0,1,0,0
18198.txt,0.142857142857143,0,0.285714285714286,0,0,0,0,0.2,0,0,0,0
18200.txt,0.089285714285714,0.142857142857143,0.107142857142857,0,0,0,0,0,0,0,0.2,0
18201.txt,0.053571428571429,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18202.txt,0.125,0.285714285714286,0.142857142857143,0,0,0,0,0,0,0,0.2,0
18203.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18205.txt,0,0,0,0,0,0,0,0,0,0,0,0
18206.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18207.txt,0.5,0,0.928571428571428,0,0,0,0.666666666666667,0,0,0,0,0
18208.txt,0.071428571428572,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0.2,0
18209.txt,0.125,0,0.214285714285714,0,0,0,0,0.2,0,0,0,0
18210.txt,0.089285714285714,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18211.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18212.txt,0,0,0,0,0,0,0,0,0,0,0,0
18213.txt,0.089285714285714,0.285714285714286,0.107142857142857,0,0,0,0,0,0,0,0.4,0
18215.txt,0.089285714285714,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18217.txt,0.125,0,0.178571428571429,0,0,0,0,0,0,0,0,0.333333333333333
18218.txt,0.053571428571429,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18219.txt,0.321428571428571,0.571428571428571,0.392857142857143,0,0,0,0,0,0,0,0,0
18220.txt,0.125,0.428571428571429,0.071428571428572,0,0,0,0,0,0,0,0.6,0
18221.txt,0,0,0,0,0,0,0,0,0,0,0,0
18222.txt,0,0,0,0,0,0,0,0,0,0,0,0
18223.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18225.txt,0.321428571428571,0.142857142857143,0.571428571428571,0,0,0,0,0,0,0,0,0
18226.txt,0.071428571428572,0.142857142857143,0.107142857142857,0,0,0,0,0,0,0,0.2,0
18227.txt,0.232142857142857,0.142857142857143,0.321428571428571,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333
18228.txt,0.017857142857143,0,0,0,0,0,0,0,0,0,0,0.333333333333333
18229.txt,0.017857142857143,0,0,0,0,0,0,0,0,0,0,0
18230.txt,0.178571428571429,0.142857142857143,0.214285714285714,0,0,0,0,0.2,0,0,0.2,0.333333333333333
18231.txt,0.089285714285714,0.428571428571429,0.035714285714286,0,0,0,0,0,0,0,0.2,0
18232.txt,0.142857142857143,0.285714285714286,0.178571428571429,0,0,0,0,0,0,0,0.2,0
18233.txt,0.107142857142857,0.285714285714286,0.107142857142857,0,0,0,0,0,0,0,0.2,0
18234.txt,0.035714285714286,0.142857142857143,0,0,0,0,0,0,0,0,0,0
18235.txt,0.267857142857143,0.142857142857143,0.5,0,0,0,0.333333333333333,0.2,0,0,0.2,0
18236.txt,0.178571428571429,0.142857142857143,0.035714285714286,0,0,0,0.333333333333333,0,0,0,0,0
18237.txt,0.142857142857143,0.285714285714286,0.107142857142857,0,0,0,0,0,1,0,0.2,0
18238.txt,0.053571428571429,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18239.txt,0.071428571428572,0,0.107142857142857,0,0,0,0,0,0,0,0,0
18240.txt,0.178571428571429,0,0.357142857142857,0,0,0,0,0.2,0,0,0,0
18241.txt,0.053571428571429,0,0.107142857142857,0,0,0,0,0,0,0,0,0
18242.txt,0.017857142857143,0,0,0,0,0,0,0,0,0,0,0
18243.txt,0.107142857142857,0.428571428571429,0.071428571428572,0,0,0,0,0,0,0,0.6,0.333333333333333
18244.txt,0.071428571428572,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18245.txt,0.017857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0
18246.txt,0.071428571428572,0.142857142857143,0.107142857142857,0,0,0,0.333333333333333,0,0,0,0.2,0
18247.txt,0.178571428571429,0,0.357142857142857,0,0,0,0,0,0,0,0,0
18248.txt,0.071428571428572,0.142857142857143,0.107142857142857,0,0,0,0,0,0,0,0.2,0
18249.txt,0.196428571428571,0,0.321428571428571,0,0,0,0,0.2,0,0,0,0
18250.txt,0.107142857142857,0.428571428571429,0.035714285714286,0,0,0,0,0,0,0,0.6,0.666666666666667
18251.txt,0.142857142857143,0.285714285714286,0.178571428571429,0,0,0,0,0,0,0,0.2,0
18252.txt,0.214285714285714,0.571428571428571,0.178571428571429,0,0,0,0,0,0,0,0,0.333333333333333
18253.txt,0.035714285714286,0.285714285714286,0,0,0,0,0,0,0,0,0,0
18254.txt,0.071428571428572,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0.2,0
18255.txt,0.071428571428572,0.285714285714286,0.071428571428572,0,0,0,0,0,0,0,0.4,0
18256.txt,0.232142857142857,0.142857142857143,0.321428571428571,0,0,0,0,0,1,0,0,0
18257.txt,0,0,0,0,0,0,0,0,0,0,0,0
18258.txt,0.089285714285714,0.285714285714286,0.107142857142857,0,0,0,0,0,0,0,0.2,0
18259.txt,0.089285714285714,0,0.178571428571429,0,0,0,0,0.4,0,0,0,0
18260.txt,0.160714285714286,0,0.285714285714286,0,0,0,0,0,0,0,0,0
18261.txt,0.464285714285714,0.285714285714286,0.321428571428571,1,0,0,0,0,0,0,0.2,0
18262.txt,0.053571428571429,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0,0
18263.txt,0.089285714285714,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18264.txt,0.160714285714286,0,0.25,0,0,0,0,0,0,0,0,0
18265.txt,0.196428571428571,0.142857142857143,0.357142857142857,0,0.5,1,0,0,0,0,0,0
18266.txt,0.196428571428571,0.571428571428571,0.214285714285714,0,0.5,0,0,0,0,0,0.6,0
18267.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18268.txt,0.125,0.142857142857143,0.178571428571429,0,0,0,0,0,0,0,0.2,0
18269.txt,0.035714285714286,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0.2,0
18271.txt,0.089285714285714,0.285714285714286,0.107142857142857,0,0,0,0,0,0,0,0.4,0
18272.txt,0.160714285714286,0,0.178571428571429,0,0,0,0,0.2,0,0,0,0
18273.txt,0.017857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0
18275.txt,0.125,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18276.txt,0.107142857142857,0.142857142857143,0.178571428571429,0,0,0,0,0,0,0,0,0
18277.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18278.txt,0.071428571428572,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0,0
18279.txt,0,0,0,0,0,0,0,0,0,0,0,0
18280.txt,0.107142857142857,0,0.214285714285714,0,0,0,0,0,0,0,0,0
18281.txt,0.107142857142857,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0
18282.txt,0.053571428571429,0,0.071428571428572,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333
18283.txt,0.107142857142857,0.428571428571429,0.107142857142857,0,0,0,0,0,0,0,0.4,0
18284.txt,0.035714285714286,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0.2,0
18285.txt,0.053571428571429,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18286.txt,0.089285714285714,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0
18287.txt,0.410714285714286,0.142857142857143,0.214285714285714,0,0,1,0,0,0,0,0,0.333333333333333
18288.txt,0.125,0.285714285714286,0.178571428571429,0,0,0,0,0.8,0,0,0,0
18289.txt,0.303571428571429,0.142857142857143,0.571428571428571,0,0,0,0.333333333333333,0,0,0,0,0
18290.txt,0.125,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0,0
18291.txt,0.053571428571429,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0.2,0
18292.txt,0.25,0,0,0,0,0,0,0,0,0,0,0
18293.txt,0.035714285714286,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0.2,0
18294.txt,0.053571428571429,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0,0
18295.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18296.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18297.txt,0.375,0,0.678571428571429,0,0,0,0,0.8,0,0,0,0
18298.txt,0.142857142857143,0.428571428571429,0.142857142857143,0,0,0,0,0,0,0,0.6,0
18300.txt,0.107142857142857,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18301.txt,0.071428571428572,0.142857142857143,0.035714285714286,0,0,0,0.333333333333333,0,0,0,0.2,0
18302.txt,0.196428571428571,0,0.321428571428571,0,0,0,0,0,0,0,0,0
18303.txt,0.071428571428572,0.142857142857143,0.107142857142857,0,0,0,0,0,0,0,0,0
18304.txt,0.053571428571429,0.285714285714286,0,0,0,0,0,0,0,0,0,0
18305.txt,0.25,0,0.392857142857143,0,0,0,0,0,0,0,0,0
18306.txt,0.125,0,0.178571428571429,0,0,0,0,0.2,0,0,0,0
18307.txt,0.071428571428572,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0.2,0.333333333333333
18308.txt,0.089285714285714,0.285714285714286,0.107142857142857,0,0,0,0,0,0,0,0.2,0
18309.txt,0.125,0.142857142857143,0.142857142857143,0,0.5,0,0,0.2,0,0,0,0.333333333333333
18310.txt,0.25,0.571428571428571,0.214285714285714,0,0,0,0,0,0,1,0.2,0
18311.txt,0.053571428571429,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18312.txt,0.142857142857143,0.285714285714286,0.178571428571429,0,0,0,0,0,0,0,0.4,0
18314.txt,0.160714285714286,0,0.178571428571429,0,0,0,0,0,0,0,0,0
18317.txt,0.053571428571429,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18318.txt,0.178571428571429,0.285714285714286,0.178571428571429,0,0,0,0,0.4,0,0,0.2,0
18319.txt,0.089285714285714,0.285714285714286,0.071428571428572,0,0,0,0,0,0,0,0,0
18320.txt,0.017857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0
18321.txt,0,0,0,0,0,0,0,0,0,0,0,0
18322.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0.333333333333333
18324.txt,0.125,0,0.214285714285714,0,0,0,0,0,0,0,0,0
18325.txt,0.071428571428572,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18326.txt,0,0,0,0,0,0,0,0,0,0,0,0
18327.txt,0.160714285714286,0.285714285714286,0.25,0,0.5,0,0,0,0,0,0,0
18329.txt,0.071428571428572,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0,0
18330.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18331.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18332.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18333.txt,0.142857142857143,0,0.214285714285714,0,0,0,0,0,0,0,0,0
18334.txt,0.267857142857143,0.428571428571429,0.285714285714286,0,0,0,0.333333333333333,0.4,0,0,0.2,0
18335.txt,0.178571428571429,0.285714285714286,0.25,0,0.5,0,0.333333333333333,0,0,0,0,0
18336.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0.2,0,0,0,0
18337.txt,0.196428571428571,0.714285714285714,0.178571428571429,0,0,0,0,0,0,0,0.6,0
18338.txt,0.071428571428572,0.142857142857143,0.107142857142857,0,0,0,0,0,1,0,0,0
18339.txt,0.178571428571429,0.285714285714286,0.25,0,1,0,0,0,0,0,0,0
18340.txt,0.142857142857143,0.142857142857143,0.178571428571429,0,0,0,0,0,0,0,0,0.333333333333333
18341.txt,0.303571428571429,0.142857142857143,0.25,0,0,0,0,0,0,0,0.2,0
18342.txt,0.142857142857143,0.142857142857143,0.25,0,0,0,0,0.4,0,0,0,0
18343.txt,0.160714285714286,0.142857142857143,0.285714285714286,0,0,0,0.333333333333333,0,0,0,0.2,0
18344.txt,0.142857142857143,0.714285714285714,0.107142857142857,0,0,0,0.666666666666667,0,0,0,0,0
18345.txt,0.053571428571429,0,0.071428571428572,0,0,0,0,0.2,0,0,0,0
18346.txt,0.107142857142857,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18347.txt,0.053571428571429,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0.2,0
18348.txt,0.035714285714286,0.142857142857143,0,0,0,0,0,0,0,0,0.2,0
18349.txt,0.089285714285714,0,0.107142857142857,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667
18350.txt,0.125,0,0.178571428571429,0,0,0,0,0,0,0,0,0
18352.txt,0,0,0,0,0,0,0,0,0,0,0,0
18353.txt,0.267857142857143,0.142857142857143,0.285714285714286,0,0,0,0,0,0,0,0.2,0
18354.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18355.txt,0.089285714285714,0,0.107142857142857,0,0,0,0,0,0,0,0,0
18356.txt,0.303571428571429,0,0.428571428571429,0,0,0,0,0.2,0,0,0,0
18357.txt,0.160714285714286,0.142857142857143,0.107142857142857,0,0,0,0,0.2,0,0,0.2,0.333333333333333
18358.txt,0.107142857142857,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18361.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18362.txt,0.214285714285714,0,0.25,0,0,0,0,0,0,0,0,0
18363.txt,0.142857142857143,0.142857142857143,0.107142857142857,0,0,0,0,0,0,0,0.2,0
18364.txt,0.125,0.285714285714286,0.107142857142857,0,0,0,0,0,0,0,0.2,0
18365.txt,0.089285714285714,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18366.txt,0.017857142857143,0,0.035714285714286,0,0,0,0.333333333333333,0,0,0,0,0
18367.txt,0.053571428571429,0,0.107142857142857,0,0,0,0.333333333333333,0,0,0,0,0
18368.txt,0.160714285714286,0.285714285714286,0.142857142857143,0,0.5,0,0,0,0,0,0,0
18369.txt,0.053571428571429,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0,0
18370.txt,0.089285714285714,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18371.txt,0.160714285714286,0,0.107142857142857,0,0,0,0,0.2,0,0,0,0
18373.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18374.txt,0.035714285714286,0,0,0,0,0,0,0,0,0,0,0
18375.txt,0.125,0,0.214285714285714,0,0,0,0,0,0,0,0,0
18376.txt,0.125,0,0.178571428571429,0,0,0,0,0,0,0,0,0
18377.txt,0.160714285714286,0,0.214285714285714,0,0,0,0,0,0,0,0,0.333333333333333
18378.txt,0.107142857142857,0,0.214285714285714,0,0,0,0,0,0,0,0,0
18379.txt,0.017857142857143,0,0,0,0,0,0,0,0,0,0,0
18380.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18381.txt,0,0,0,0,0,0,0,0,0,0,0,0
18383.txt,0.017857142857143,0,0,0,0,0,0,0,0,0,0,0
18384.txt,0.071428571428572,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18386.txt,0.267857142857143,0.142857142857143,0.5,0,0,0,0,0.2,0,0,0.2,0
18387.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18388.txt,0.196428571428571,0.142857142857143,0.25,0,0,0,0,0,0,0,0.2,0
18389.txt,0.071428571428572,0.285714285714286,0.035714285714286,0,0,0,0,0,0,0,0.2,0
18390.txt,0.25,0.142857142857143,0.464285714285714,0,0,0,0,0,0,0,0,0
18391.txt,0.089285714285714,0.428571428571429,0.035714285714286,0,0,0,0.333333333333333,0,0,0,0,0
18392.txt,0.232142857142857,0.142857142857143,0.321428571428571,0,0,0,0,0,0,0,0,0
18393.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18394.txt,0.107142857142857,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18395.txt,0.089285714285714,0.142857142857143,0.107142857142857,0,0,0,0,0,1,0,0,0.333333333333333
18396.txt,0.053571428571429,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0.2,0
18398.txt,0.196428571428571,0.285714285714286,0.285714285714286,1,0,0,0,0,0,0,0.2,0
18399.txt,0.053571428571429,0,0.107142857142857,0,0,0,0,0,0,0,0,0
18401.txt,0.071428571428572,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18402.txt,0.071428571428572,0,0.107142857142857,0,0,0,0,0,0,0,0,0
18403.txt,0.089285714285714,0.285714285714286,0.035714285714286,0,0,0,0,0,0,0,0,0
18404.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18405.txt,0.142857142857143,0.142857142857143,0.214285714285714,0,0,0,0.666666666666667,0,0,0,0,0
18406.txt,0.357142857142857,0,0.678571428571429,0,0,0,0,0.2,0,0,0,0
18407.txt,0.285714285714286,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18408.txt,0.071428571428572,0.285714285714286,0,0,0,0,0,0,0,0,0.2,0.333333333333333
18409.txt,0.035714285714286,0.142857142857143,0,0,0,0,0,0,0,0,0,0
18411.txt,0.035714285714286,0,0.071428571428572,0,0,0,0.333333333333333,0,0,0,0,0
18412.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18413.txt,0.267857142857143,0.142857142857143,0.5,0,0,0,0.333333333333333,0,0,0,0,0
18414.txt,0.071428571428572,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0,0
18415.txt,0.357142857142857,0.142857142857143,0.642857142857143,0,0,0,0,0,0,0,0,0
18416.txt,0.017857142857143,0,0,0,0,0,0,0,0,0,0,0
18417.txt,0.232142857142857,0.285714285714286,0.285714285714286,0,0,0,0,0.4,0,0,0,0
18418.txt,0.071428571428572,0,0.107142857142857,0,0,0,0,0,0,0,0,0
18419.txt,0.071428571428572,0.285714285714286,0.071428571428572,0,0,0,0,0,0,0,0.4,0
18421.txt,0.160714285714286,0.142857142857143,0.107142857142857,0,0,0,0,0,0,0,0.2,0.333333333333333
18422.txt,0.071428571428572,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18423.txt,0.107142857142857,0,0.214285714285714,0,0,0,0,0,0,0,0,0
18424.txt,0.053571428571429,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0,0
18426.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18427.txt,0.089285714285714,0.285714285714286,0.035714285714286,0,0,0,0,0,0,0,0.2,0
18428.txt,0.125,0.142857142857143,0.071428571428572,1,0,0,0,0,0,0,0,0
18429.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18430.txt,0.142857142857143,0.142857142857143,0.25,0,0,0,0,0,0,0,0.2,0
18432.txt,0.089285714285714,0.142857142857143,0.107142857142857,0,0.5,0,0,0,0,0,0,0
18433.txt,0.071428571428572,0.142857142857143,0.107142857142857,0,0,0,0,0,0,0,0,0
18434.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0.4,0,0,0,0
18435.txt,0.232142857142857,0.142857142857143,0.321428571428571,0,0,0,1,0,0,0,0,0
18436.txt,0.125,0,0.214285714285714,0,0,0,0,0,0,0,0,0
18438.txt,0.142857142857143,0.142857142857143,0.107142857142857,0,0,0,0.333333333333333,0,0,0,0,0
18441.txt,0,0,0,0,0,0,0,0,0,0,0,0
18442.txt,0.178571428571429,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0.2,0.333333333333333
18444.txt,0.017857142857143,0,0,0,0,0,0,0,0,0,0,0
18445.txt,0,0,0,0,0,0,0,0,0,0,0,0
18446.txt,0.142857142857143,0.285714285714286,0.142857142857143,0,0,0,0,0,0,0,0,0
18448.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18449.txt,0.107142857142857,0,0.142857142857143,0,0,0,0.333333333333333,0,0,0,0,0
18450.txt,0.071428571428572,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18451.txt,0.160714285714286,0,0.25,0,0,0,0,0,0,0,0,0
18453.txt,0.107142857142857,0,0.142857142857143,0,0,0,0,0.2,0,0,0,0
18454.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18455.txt,0.071428571428572,0,0.107142857142857,0,0,0,0,0,0,0,0,0
18456.txt,0.107142857142857,0.142857142857143,0.178571428571429,0,0,0,0.333333333333333,0,0,0,0,0
18458.txt,0.107142857142857,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0.2,0
18459.txt,0.232142857142857,0,0.464285714285714,0,0,0,0,0,0,0,0,0
18460.txt,0.214285714285714,0.142857142857143,0.357142857142857,0,0.5,0,0,0,0,0,0,0
18461.txt,0.321428571428571,0,0.321428571428571,0,0,0,0,0,0,0,0,0
18463.txt,0.339285714285714,0.142857142857143,0.535714285714286,0,0,0,0,0,0,0,0,0
18464.txt,0.107142857142857,0,0.214285714285714,0,0,0,0,0,0,0,0,0
18465.txt,0.267857142857143,0.142857142857143,0.321428571428571,0,0,0,0,0.6,0,0,0,0.333333333333333
18466.txt,0.125,0,0.214285714285714,0,0,0,0,0,0,0,0,0
18467.txt,0.142857142857143,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0.2,0.666666666666667
18468.txt,0.107142857142857,0,0.178571428571429,0,0,0,0,0,0,0,0,0
18471.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18472.txt,0.089285714285714,0,0.178571428571429,0,0,0,0,0,0,0,0,0
18473.txt,0.071428571428572,0,0.107142857142857,0,0,0,0,0,0,0,0,0.333333333333333
18474.txt,0.232142857142857,0.142857142857143,0.25,0,0,0,0,0.2,1,0,0,0.333333333333333
18475.txt,0.178571428571429,0.428571428571429,0.178571428571429,0,0,0,0,0,0,0,0.4,0
18476.txt,0.285714285714286,0.142857142857143,0.357142857142857,0,0,0,0,0,0,0,0.2,0
18477.txt,0.107142857142857,0.285714285714286,0.071428571428572,0,0,0,0,0,0,0,0.4,0
18478.txt,0.017857142857143,0,0.035714285714286,0,0,0,0.333333333333333,0,0,0,0,0
18479.txt,0.267857142857143,0,0.464285714285714,0,0,0,0,0,0,1,0,0
18480.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18481.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18482.txt,0.089285714285714,0,0.071428571428572,0,0,0,0,0,0,0,0,0.333333333333333
18484.txt,0.071428571428572,0,0.107142857142857,0,0,0,0,0,0,0,0,0
18485.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0.2,0,0,0,0
18488.txt,0.053571428571429,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18489.txt,0.071428571428572,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18490.txt,0.017857142857143,0,0,0,0,0,0,0,0,0,0,0
18491.txt,0.017857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0
18492.txt,0,0,0,0,0,0,0,0,0,0,0,0
18494.txt,0.160714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18495.txt,0.071428571428572,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18496.txt,0.125,0,0.214285714285714,0,0,0,0,0,0,0,0,0
18497.txt,0.125,0.285714285714286,0.178571428571429,0,0,0,0,0,0,0,0.2,0
18498.txt,0.142857142857143,0.142857142857143,0.178571428571429,0,0,0,0,0,0,1,0.2,0.333333333333333
18499.txt,0.125,0,0.25,0,0,0,0,0,0,0,0,0
18500.txt,0.017857142857143,0,0,0,0,0,0,0,0,0,0,0
18501.txt,0.035714285714286,0,0,0,0,0,0,0,0,0,0,0
18502.txt,0.160714285714286,0.714285714285714,0.071428571428572,0,0,0,0,0,0,0,0.8,0
18503.txt,0.053571428571429,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18504.txt,0.071428571428572,0,0.107142857142857,0,0,0,0,0,0,0,0,0
18505.txt,0.089285714285714,0.142857142857143,0.107142857142857,0,0,0,0,0,0,0,0,0
18506.txt,0.035714285714286,0,0,0,0,0,0,0,0,0,0,0
18507.txt,0.071428571428572,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18508.txt,0,0,0,0,0,0,0,0,0,0,0,0
18509.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18510.txt,0.25,0.142857142857143,0.392857142857143,0,0,0,0.333333333333333,0,0,0,0.2,0
18511.txt,0.071428571428572,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0,0
18512.txt,0.035714285714286,0,0,0,0,0,0,0,0,0,0,0
18513.txt,0.107142857142857,0.285714285714286,0.142857142857143,0,0,0,0,0,0,0,0.2,0
18514.txt,0,0,0,0,0,0,0,0,0,0,0,0
18515.txt,0.125,0.142857142857143,0.214285714285714,0,0,0,0,0,0,0,0.2,0
18516.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18517.txt,0.232142857142857,0,0.428571428571429,0,0,0,0,0.6,0,0,0,0
18518.txt,0.035714285714286,0.285714285714286,0,0,0,0,0,0,0,0,0.4,0
18519.txt,0.035714285714286,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0,0
18520.txt,0,0,0,0,0,0,0,0,0,0,0,0
18521.txt,0.071428571428572,0.285714285714286,0.035714285714286,0,0,0,0,0,0,0,0.4,0
18522.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18523.txt,0,0,0,0,0,0,0,0,0,0,0,0
