filename,np_elaboration,verb_vac_frequency,nouns_as_modifiers,determiners,vac_frequency,association_strength,diversity_and_frequency,possessives,frequency
18272.txt,-4.69703362,1.507159803,-0.740378444,-0.574112098,-0.78447301,-0.163878554,-0.919624889,1.015012752,1.105912808
18273.txt,-3.224969965,-2.356952836,-2.507814159,-1.229780087,2.728782893,-0.309922971,0.045246438,-1.248596601,0.998432956
18275.txt,-7.350364669,-6.304812818,0.529568258,-1.327607691,0.601543556,1.701429285,-1.315990392,1.625031491,-0.345685864
18276.txt,-1.559937216,1.891812767,-2.35779789,2.701348603,-0.754153111,2.545143396,0.148397949,1.553756164,1.014392769
18277.txt,0.996772483,1.397164778,0.848050142,1.199140761,1.764838247,-1.333465314,-2.652582975,0.629544367,0.997425264
18278.txt,3.093905649,0.519808398,1.514560406,2.691848614,-4.826483173,-1.02693792,-0.688037424,2.743171802,1.424198038
18279.txt,-0.214569095,-1.772275015,-0.151847294,1.173970513,-1.478372749,0.245027976,-0.591988623,0.432421868,0.992517656
18280.txt,3.91582033,-1.319855232,-1.12930905,4.590775208,2.402040434,-0.197982137,0.856877268,0.612041412,1.944039344
18281.txt,5.517439702,-6.472572834,3.019940994,1.167178911,1.21320575,-0.792561651,0.387508621,1.630447196,-1.242153904
18282.txt,6.511400674,-0.744212226,1.259198214,3.021732751,-1.6891226,-1.730241478,-1.383221786,-0.476034584,1.022386473
18283.txt,-4.794573851,-4.759497031,-0.894387334,-0.402688318,0.903485163,1.774176209,-0.186646273,0.100891645,0.598609263
18284.txt,1.577644739,0.663506095,-1.575093153,-0.292198255,0.069448006,-0.528728867,-0.535160288,-2.473589594,0.068183018
18285.txt,-1.074431016,-1.818925361,-3.528110425,-0.775112734,0.871400584,-0.518690665,3.928641691,1.831419337,-0.416126047
18286.txt,1.503242859,1.048486686,-1.469889787,2.145833703,1.889565931,-1.257356728,1.366564163,-3.148608745,-1.539126741
18287.txt,-1.067624884,-5.470684493,1.516173485,-1.355162445,2.49914668,-0.116568711,-0.024968656,0.211592064,-3.632211118
18288.txt,-9.550333912,0.999616756,-3.112633941,-6.397013236,1.149031643,-0.468891922,-1.244666184,1.542898129,1.159300161
18289.txt,-6.47319811,1.259327591,-1.695963985,-1.734551338,-0.233985162,4.118879918,-1.040336603,1.35905529,0.606736927
18290.txt,0.209267356,0.170003645,-1.27342961,3.549915172,-1.770226409,1.145820427,-0.624386912,-1.785402012,-0.614112195
18291.txt,4.279570489,-1.704168921,0.633073951,-1.037053383,-1.752117966,0.552992446,0.795769774,-0.791767963,-0.079946231
18292.txt,2.850870134,0.575637117,-1.928953324,-3.016816461,-3.019008808,-0.660335973,4.138687192,0.71001317,0.554727463
18293.txt,-0.610499234,9.896338261,-1.62585553,1.442156678,4.690762381,-1.747720406,-1.714722092,-0.185343968,2.645952971
18294.txt,9.483959427,-3.254961768,1.261931624,-0.852747798,1.595581865,-1.14412766,-0.102263704,-0.388887736,-0.868109027
18295.txt,0.512507801,-3.694721337,-2.449154213,-0.146251375,-0.001328557,0.40239903,1.952726759,2.69035276,1.161167202
18296.txt,-1.060631428,2.775397526,-2.728477853,-3.502043959,-4.705423923,-1.388066352,5.051528933,-0.334938512,-1.2437708
18297.txt,-1.995756376,-8.332797973,2.159251827,-0.238768636,-0.957746392,0.161342694,0.36801196,-0.081813129,-1.17695261
18298.txt,-5.965043403,-2.929498348,0.680361071,4.908156908,-0.297989812,0.787044587,-0.965357779,-1.974328303,0.346156134
18300.txt,10.92941394,-1.162835146,4.234684078,-1.227480561,-5.291292996,-0.601206649,-2.305415559,4.823536566,0.203100306
18301.txt,-1.112100433,0.911352657,0.461452003,-0.881522307,-3.979057181,0.112940394,0.452570218,-1.365069004,-0.83237395
18302.txt,6.089118949,0.077770956,2.165164502,-0.349026339,-1.39777055,0.213118832,-1.181520472,-1.079842376,0.412159053
18303.txt,-1.582952056,-0.453319158,-2.674896896,4.040977595,0.114602378,1.086229965,0.051419921,0.611029318,0.44018015
18304.txt,7.320025952,-0.720225026,0.09513374,0.923564144,-0.571707063,-2.277653867,-0.442497821,-3.148608745,0.966125838
18305.txt,-3.194796465,0.088806146,-0.682481252,-2.334817408,-2.785370788,0.348420136,0.270381738,1.8505508,-1.024178508
18306.txt,-1.822671373,1.087779288,-1.487855669,1.829520345,2.564683848,0.544330066,-3.920153038,-0.290348785,1.319164934
18307.txt,-1.317116482,5.828738779,0.47079825,5.553586359,2.936725337,-2.570832165,-1.148315861,-0.049804841,0.892717919
18308.txt,-3.680786414,6.335171245,-1.063105002,-1.259120465,0.376404448,-0.141221706,-4.815844158,0.115211053,2.26200464
18309.txt,-3.659589581,3.350073412,0.547666312,-0.697202955,0.83844635,3.043932625,0.101922377,0.993444537,2.209965731
18310.txt,-2.283883176,-1.593930014,1.150961919,-1.359431192,-1.464092165,0.065606437,-3.231314552,-2.370019033,-0.379419072
18311.txt,2.045191438,6.071429901,-0.812040889,-1.681842174,-0.939610149,-1.80471842,-1.741700463,-0.590496996,0.220310222
18312.txt,0.295565023,-6.705391116,-2.167277222,4.772984479,-0.161887056,0.46765954,0.764321421,-0.374040474,0.404332229
18314.txt,12.29321446,-5.364501594,4.20367194,3.611090744,4.843225116,-2.017885931,0.475198701,-1.232067652,0.995504718
18317.txt,3.153763346,5.802817083,-1.086502536,3.577544303,-1.055129662,-1.497132776,-0.910252446,-0.926072638,-0.051004614
18318.txt,-2.669645326,1.411689359,-0.400759234,-4.467624659,-2.549597125,-0.618503438,3.057554615,-1.831959285,0.151689033
18319.txt,4.517993406,-3.014144937,1.252819608,2.394842723,-0.81430482,-0.310209889,-0.461216362,-1.345104363,0.102033868
18320.txt,-0.486064561,4.23463484,-1.031903241,0.200870734,-0.138346381,0.282043463,1.025913691,0.114596808,0.163470044
18321.txt,-1.439067163,1.257483407,0.566986604,-4.613180328,-5.576524142,-1.693743722,-0.906980744,-0.962832866,0.084152477
18322.txt,-4.679458628,-0.91563293,-3.461617871,-4.182156912,-2.563638655,1.814577256,-1.386200928,1.148237175,1.204165438
18324.txt,-0.123451368,-0.744156968,0.002457638,2.546356677,-2.231798543,1.097106277,-0.607950091,0.411093073,0.139418328
18325.txt,8.455160943,6.615284439,3.151770268,-3.997892806,1.347433622,-2.023030409,4.29501644,0.993108138,0.043623064
18326.txt,-0.439873539,-5.320849225,-1.730106267,-2.983309509,-3.701756868,1.322115005,1.563465787,1.059925469,-3.140837353
18327.txt,-4.744974382,-4.583339974,-0.90940906,-3.311713305,0.282196753,-1.597532727,-1.38184394,2.245025325,1.150328475
18329.txt,7.2029994,-1.433832741,1.084145729,2.833705906,0.844234277,-2.737749071,1.77427469,-3.148608745,-0.298503577
18330.txt,-11.27409473,-3.04066919,-5.549455149,-5.227398594,-3.562078495,-1.092874341,1.579053149,-3.148608745,1.563142757
18331.txt,-5.43289694,-2.739907412,-3.476530569,-4.643991376,-4.798341961,-2.582155906,-0.11414059,0.168680573,0.058407471
18332.txt,-0.700119002,-1.857832712,2.49310316,0.854074784,1.589006115,-0.575872066,-1.351477824,-2.353173779,1.42765688
18333.txt,1.573351901,-2.537850761,-1.747315628,0.398831514,0.434502351,-0.562127076,-0.789105853,-0.484296027,-0.630610189
18334.txt,-2.199991073,0.233294536,0.866234658,-2.863115584,0.995543313,0.934952109,-2.289694492,0.956607015,0.73114638
18335.txt,0.996642493,1.650309717,1.231114287,-2.379615343,0.53596238,0.957999959,-0.130618627,1.574180164,0.085529576
18336.txt,1.830633482,-3.176552418,4.068858739,-2.728779031,-1.426061128,-0.936750727,2.124751954,1.3626727,-0.256800378
18337.txt,-1.959310378,0.398431304,-2.399108522,1.650840898,0.249101232,-0.472318921,-0.349723709,-0.296386574,-0.01628386
18338.txt,3.044494527,-0.172060513,0.659336592,-2.106669306,-2.215283311,0.541196874,-1.052708347,2.41198899,1.209724659
18339.txt,1.234169105,1.948362545,-0.266786948,1.15699029,1.557546334,-1.221290882,-0.505985341,2.115234105,-0.298832905
18340.txt,-1.352644602,-3.360303601,-0.442524181,-2.869696917,0.421858617,0.564478349,-1.591717531,-1.234949966,-0.686414877
18341.txt,5.320419944,-6.177476907,4.095686395,-0.841653204,2.316853097,-2.446459481,1.378843757,0.598762592,-1.380369025
18342.txt,-3.266839612,0.31778621,-1.222675305,-2.834616577,6.221005286,0.249116942,-0.206071212,-1.440954644,-1.011630615
18343.txt,1.141332824,-1.532271084,1.703877986,0.937743528,-1.523104366,0.088488364,0.659967017,0.498678163,1.193719099
18344.txt,-4.396055715,-0.729329153,-1.793016811,-0.694585437,-1.440999285,0.995210085,-1.198441685,0.170937958,0.183650623
18345.txt,6.564097636,-1.691186869,6.466362415,7.501089889,0.073198139,-0.848247925,2.018352797,-2.335685255,0.193788172
18346.txt,2.724848647,3.26670791,-1.830804245,-2.852833097,-0.430010125,-1.740561717,-1.187655023,3.925724736,1.396395139
18347.txt,-5.336088882,8.677052059,-4.70658767,-0.287649241,-2.369460054,-5.76848263,2.99549532,3.470636512,2.820753342
18348.txt,-14.20622743,23.68266481,2.217324672,-7.076059322,4.385658959,-2.521752676,3.651950872,-3.148608745,5.33971249
18349.txt,-1.275190892,6.190867431,-0.10628914,0.15681199,0.523930066,1.250904722,-0.184585744,0.106332095,-0.610593002
18350.txt,1.093827297,-11.24120454,14.16024961,3.622145965,5.385552411,-0.627440765,0.973171045,-2.163271709,0.137853225
18352.txt,8.592237834,5.325497849,0.333911003,-4.969237703,-1.885066568,-3.131906687,3.16838512,5.40856279,-1.122089683
18353.txt,-3.312290514,-8.303365709,-1.788649886,1.507377919,1.466535852,0.465550963,-0.270075357,-1.314409768,-0.659498688
18354.txt,3.904837533,-0.99442944,-0.02159655,0.94571452,6.448062927,-1.114038516,6.16192157,1.191215033,-1.149771973
18355.txt,5.500527854,0.336529668,-2.48566926,-0.601231,2.011825803,-2.595581661,-0.183331383,1.290618851,1.168224668
18356.txt,1.799162274,-2.446057347,-0.800113015,-0.710597459,-2.79878442,0.888342349,1.544777492,-0.561970459,0.353453974
18357.txt,3.834053623,3.695719672,-1.55541645,-0.507204746,0.123868422,1.837127215,0.172674255,0.718003503,0.45191998
18358.txt,-2.544027836,1.807829547,1.015683717,-4.875676246,3.312997007,-0.568192135,2.168300514,6.656386157,-0.757713194
18361.txt,-6.160661235,-0.359680854,-2.362109171,-1.684121914,-4.911088375,12.94515283,2.930048765,-3.148608745,0.04267026
18362.txt,-5.269598839,-6.160819342,-0.553228809,0.642189765,-2.267672943,-0.558589139,1.166060809,-2.804078143,-0.98757027
18363.txt,2.569737526,1.973346499,3.575319679,-2.51227975,-0.842231558,0.738756404,-0.249303495,-0.666156145,-1.221917823
18364.txt,0.125678671,-3.580307263,0.134428424,3.511985623,-1.909878118,1.7976837,2.545239757,-0.142604804,-1.343089142
18365.txt,2.612869581,6.203482202,-4.967568982,7.066270616,-1.963737084,-5.180277763,0.889420583,-0.872980761,1.214002989
18366.txt,-0.150240198,0.136005561,-2.887331702,5.458369909,-6.557628305,0.395253186,-0.085980073,-3.148608745,0.08855361
18367.txt,-1.66086333,3.942993969,-1.686329013,-3.503290766,1.549730675,-5.359686369,1.611850506,12.17408401,-0.076963886
18368.txt,1.617768232,-1.300077665,1.700124047,0.282819877,-1.305119268,2.847871124,-1.629117522,-3.148608745,1.516288107
18369.txt,4.378911067,-0.152321951,0.343269566,-1.047733586,0.155610914,-0.136227529,0.068805885,-1.186120519,-1.094145323
18370.txt,0.73131622,13.82426871,0.836785879,-0.011597816,7.080396478,-2.404542067,3.13393267,-1.007145328,-3.905762377
18371.txt,-5.080714025,2.965247723,-2.898361173,-1.746223762,-1.430956634,-0.181497038,-2.254171491,1.885927217,0.353732367
18373.txt,0.710047631,-3.146321287,2.953506442,5.249834124,-0.500897726,1.940829471,4.333278309,-1.487414704,1.533729517
18374.txt,-1.210594353,-1.339653743,2.402609704,-4.038067732,2.033879941,-6.086002829,4.241419519,1.230238474,0.791285387
18375.txt,2.904332423,3.184061708,1.345397862,-4.765013494,-1.442643984,-0.090266864,4.43345867,2.786132384,-0.583890203
18376.txt,-5.704777975,-9.945072363,-1.856884606,-1.385934567,3.021306589,-0.010485244,0.692437471,0.595247353,-0.857428751
18377.txt,5.098735242,-2.764935157,3.011821309,-1.059750571,2.735305204,0.377042155,-0.978549238,0.652860431,-0.862033728
18378.txt,5.122460853,-0.786929472,-0.102277748,0.155976205,0.293958925,0.088455098,-0.278496136,0.200836083,-1.22200688
18379.txt,3.323035183,-3.148739341,2.226772142,3.71754808,-2.848544956,0.906331034,0.599443993,-1.118222035,1.520950132
18380.txt,-6.834655018,-4.778208578,-3.028895241,-5.003223048,-2.40514231,-0.226649641,0.669684312,5.183318472,-1.108340587
18381.txt,7.054082149,11.08930345,-1.420893673,-1.062757254,3.412822572,-3.686905261,1.955719818,-0.925298255,2.008705128
18383.txt,7.523631049,0.684938798,0.695346747,-0.254552199,-0.876112181,-3.219322004,3.723492994,-0.145418631,-2.56018215
18384.txt,-4.840547913,-9.017658288,1.261891888,-7.076059322,-3.182095266,1.523190911,2.96331651,-0.960161151,-0.836476556
18386.txt,2.783468594,1.963541597,2.616277507,0.247264103,1.198913737,0.861554486,-1.245988506,-1.322104815,-0.616706144
18387.txt,-1.630702813,-0.164808365,-1.858185049,2.408648807,-0.466591621,0.428468268,-0.993944022,0.185600107,1.052694125
18388.txt,-6.334604084,-1.034079698,-2.421713053,-3.894240693,-2.796426308,3.088153803,-1.743843335,2.043665404,0.596763109
18389.txt,2.05240177,4.214008761,1.83223228,8.321950193,-1.939297184,-0.005771058,-0.83862222,-2.164258607,-0.289746059
18390.txt,6.483626893,1.424668467,7.436459014,1.898240131,-1.1502244,1.304791622,1.334677876,-0.120313296,-1.15496345
18391.txt,2.613460357,-3.843247028,-0.86162383,-4.661114359,0.917128256,-0.975468658,0.08597394,1.923413487,-0.415841316
18392.txt,-1.528712165,-7.959643718,0.297480656,0.469790876,-2.147856851,3.491176541,-0.522833442,3.367655835,-0.966115325
18393.txt,-10.40058708,-0.357505318,-3.661779762,-3.474428906,-3.525488623,0.05234599,0.692997464,2.026062262,0.1300777
18394.txt,-3.210057289,8.426355496,-2.60303352,2.328904826,-0.694924069,-3.429599606,-1.262187455,0.763137544,1.41081348
18395.txt,-4.532479944,-0.520760205,-0.963212198,-2.58393968,2.120727822,2.855227159,-0.992198113,3.984660203,-0.212546752
18396.txt,2.103885435,0.101613027,2.40192919,3.646155678,-1.75899483,1.275625317,1.544225025,0.895989772,-0.326733371
18398.txt,3.662299674,-3.690275114,1.769082355,1.305720339,1.743847685,-1.290274316,1.426260332,-0.959812822,0.696254175
18399.txt,0.935433601,-3.251155836,-2.492462452,2.728410771,-2.403712698,0.3408561,-0.887383477,0.013554541,0.125346675
18401.txt,2.781161795,0.454542339,1.830174058,2.112733226,1.022841657,9.882119339,-0.494596863,0.97996461,0.515100867
18402.txt,-0.662881073,5.589622918,0.742274108,-2.970602967,-0.131492336,1.052772318,-1.575297919,-0.449554003,-0.082621625
18403.txt,-6.679426,2.120332022,0.607401735,-0.161905172,3.499469149,0.666750677,-1.290565681,-1.618062757,2.756134315
18404.txt,13.07083398,6.944115853,-1.598450705,5.982685008,2.949046828,-2.966164354,-0.312873162,-1.299193759,-1.018320129
18405.txt,4.314384838,5.70063825,0.080401455,2.264412077,-0.025078735,1.159165055,-0.788269997,0.39317688,1.522973695
18406.txt,-2.256030766,0.944933261,-2.579840563,-3.394807998,0.36878513,0.958086886,-1.596169288,2.06414417,0.092755872
18407.txt,-5.968156059,-6.027423486,-0.901902637,-1.890336917,-0.231546083,-0.368185231,1.101403152,1.155713456,-0.714034566
18408.txt,4.725362716,-2.778688046,-0.443925927,1.199263704,0.124421121,-0.354383278,0.224107558,4.893663142,0.148969578
18409.txt,-4.862890369,6.487962854,-0.441422784,0.660049584,2.595215924,-2.408855404,-2.069559036,-3.148608745,0.952991369
18411.txt,5.431572079,-3.938227407,-0.469115347,-2.217588789,-2.072241739,-1.042992373,1.927639221,-2.3480795,0.467848781
18412.txt,-1.986218768,4.104251709,-2.455310366,-3.103866945,-0.1903868,-0.497164147,-2.437021077,2.795674744,0.590989481
18413.txt,-1.042480311,-1.83377038,-1.260145452,-2.204166771,0.908557455,-0.705693857,0.285008702,1.904633291,-0.609056322
18414.txt,-0.583191359,12.43726614,2.039583812,-0.619593491,4.863266796,2.181521117,3.39680113,-3.148608745,1.848040819
18415.txt,10.22438303,-14.27558692,3.885838155,2.909391383,-5.886412486,0.715517127,3.409008343,1.913880412,-5.181220695
18416.txt,-0.839181843,0.394067788,-0.761614994,0.552814085,-0.501608944,-1.373157095,-0.869245337,0.316307259,1.503131552
18417.txt,10.54051935,-9.662112822,1.157838425,1.680365883,3.044041747,-0.703733713,1.09385635,-0.080751301,0.480831714
18418.txt,-9.285843785,-0.009353527,-5.684385646,1.856505558,2.122520416,3.533126964,-0.301380312,-0.074804738,0.2448639
18419.txt,-0.26361314,-3.607574449,0.057328634,0.213307077,0.955100888,-1.237526034,-0.075656944,0.38675542,0.028025332
18421.txt,4.335319541,-1.496461779,-0.324017726,1.814853866,-1.346610598,-0.193832539,-1.125006783,1.654823328,-0.097751097
18422.txt,-3.852006758,-4.265770511,-1.357033076,0.160013186,-0.161451019,1.786918638,0.165101127,0.138365084,-0.043092835
18423.txt,13.68373605,2.956670161,0.119613078,7.372150079,4.151961485,4.632478877,-0.897610556,-1.221177639,1.003992062
18424.txt,10.34022508,1.937243565,1.634537746,3.769725328,0.206392755,5.284243159,0.569639258,-0.910835718,1.517972605
18426.txt,0.408006192,-1.272001394,-1.711134354,2.436936569,3.274620793,-1.931281238,5.457982971,-3.148608745,-0.17783551
18427.txt,2.775088736,1.947732048,-2.059655726,2.023235007,-2.5983254,-3.419966397,1.832904112,-1.931924399,-2.476215929
18428.txt,-2.76578743,4.732618769,-0.786028041,-4.173007171,4.635667753,-0.045526772,-4.403059082,3.06802793,0.473278001
18429.txt,3.875275736,0.812467529,1.919462464,0.511421168,-1.725059945,0.774505162,-0.502131836,-0.912372692,1.625788453
18430.txt,-0.27823106,-3.259102403,-3.167725878,-2.339380559,-1.11290447,-0.188102656,1.760050414,3.678658223,1.031216049
18432.txt,-2.321436822,-3.140514051,5.194409373,-2.881436708,3.249517836,1.003072686,1.863122342,0.300084906,0.534652495
18433.txt,-1.879679098,1.407146056,-1.235506713,-0.968221418,2.364845684,-0.168051145,-1.892691691,-2.303965186,1.411810629
18434.txt,-0.94172085,-6.175948081,0.040485886,-1.069709147,-2.303025945,-0.384747324,2.634496505,4.009833123,-1.578749674
18435.txt,-3.341919828,6.051686798,-0.865157707,4.204234269,0.402741931,4.737656174,-4.449871487,-3.148608745,2.486197007
18436.txt,-1.707071195,2.697730539,-0.690995685,-1.734473547,4.671695336,-1.131802739,-2.530673725,-2.210835152,1.843045093
18438.txt,3.386351636,-5.237941642,0.507958186,3.168475416,-1.138931496,0.103754907,-1.434759293,1.081578398,0.536040197
18441.txt,-1.108683739,3.383052921,-2.088955589,-5.077692968,5.352124797,-3.898410802,0.910709242,-3.148608745,3.10879661
18442.txt,-3.446974009,-2.261834474,-3.87731526,-1.937738669,-3.374666892,3.226854232,-0.320892138,2.326389984,0.284966345
18444.txt,-3.725436299,-7.156328948,-3.067346171,4.038834869,0.194995326,0.437144791,0.74399545,1.503729832,2.161024201
18445.txt,-0.732455186,3.725505939,-3.396922169,-0.908152355,-3.197066568,-2.689132897,0.50080861,-0.181026082,-0.546761836
18446.txt,-13.97346025,-18.67838166,-9.321895988,-7.076059322,-9.418856029,-2.521752676,-17.84612366,-3.148608745,-28.91924669
18448.txt,3.735149162,-2.92995533,0.481391231,3.945044611,-0.657148094,-0.400211895,-0.611912357,0.319408197,0.40005353
18449.txt,-1.267875384,-4.956028587,-2.09432946,2.678408164,1.093816559,1.035709395,2.07523354,1.803788345,1.119891402
18450.txt,4.235707009,2.14521111,-1.368013892,5.953957925,0.550084475,-0.618383869,0.09807186,-2.311161128,-0.844449799
18451.txt,2.051782955,1.341933749,1.557191032,-0.525568686,2.485227307,-2.635015756,-1.160771076,-0.014317556,0.147141278
18453.txt,-3.844036538,-1.762547953,-1.094308145,1.890831831,3.17741799,-0.098581579,2.191298158,0.950172351,1.077210349
18454.txt,5.163352622,-3.027959708,-0.112808533,3.747054434,-0.271453084,0.314536859,-0.308355367,1.38905585,0.457640657
18455.txt,-3.046536702,6.642786039,-1.644406821,3.100425851,-1.24392183,-2.060014005,1.897300878,1.98609729,2.215342491
18456.txt,4.838418694,-1.450634939,0.378420845,-0.468543141,1.183090606,0.200581959,-0.191398975,-2.237207896,0.983029351
18458.txt,-1.834037059,2.611474028,-3.144289646,-4.737699777,4.640940752,-0.462398102,-0.938783607,-0.240263485,1.051952103
18459.txt,-0.460545853,-6.009346972,3.865998701,-0.639066142,2.262774266,0.001889764,-0.732915307,1.559521884,-0.259763378
18460.txt,7.366191543,0.483501328,-1.136393974,-1.835425804,3.039479342,-0.974444403,-0.002297919,-0.541507712,1.333769337
18461.txt,-3.893523437,2.049639605,0.187412421,-4.304473632,-2.285054777,-3.010696185,-3.520215813,8.129208526,1.15420331
18463.txt,-5.602676062,1.887158815,-2.213055273,-1.835431855,3.093081674,-1.069594559,1.668259781,-2.157831569,-1.07266078
18464.txt,-3.220545457,3.266977017,1.254274409,-2.642319414,1.429205711,1.807841481,-2.596436133,-0.680319144,0.41536263
18465.txt,2.336387748,-5.401966224,0.641901604,-0.088224182,1.48422922,0.90588048,-0.359076268,1.792782255,1.151231029
18466.txt,-13.97346025,-18.67838166,-9.321895988,-7.076059322,-9.418856029,-2.521752676,-17.84612366,-3.148608745,-28.91924669
18467.txt,1.342613381,-6.625813731,-0.870297691,-1.061626816,1.697745544,-0.63855814,0.027960604,2.972293813,0.59068596
18468.txt,3.928784271,1.079522308,4.78806509,-2.838748429,0.015577873,-3.943019589,1.863379158,2.114908298,0.886086686
18471.txt,2.064312147,-5.412242548,0.466726723,-0.270741862,-1.055556584,-0.537447188,-2.011863858,0.992934089,-0.023398685
18472.txt,-3.765508803,-3.296315788,2.794735828,-3.016761433,-1.309685765,-0.559685831,1.418851651,0.173585628,-0.290817852
18473.txt,-2.12709741,3.70954069,-0.397476653,-2.107022718,-1.50107479,-1.353470568,-3.105193233,4.741745021,1.167514339
18474.txt,-0.970896903,-7.526094474,-1.754400773,-2.043355571,2.430579809,-0.307562247,-1.654220898,2.77046155,-0.379738532
18475.txt,3.603609803,-1.805008145,-0.357485624,0.597525682,-2.106663528,7.729882988,1.494202323,0.708275511,-3.775419508
18476.txt,0.740345513,-0.358921448,3.246517054,-0.832633761,1.72682742,-0.437124777,-0.808754789,0.691989886,0.236734434
18477.txt,1.676206435,-0.280214774,-0.476674834,0.504860653,-0.172638959,3.194954267,-1.814074453,2.183151062,1.029883529
18478.txt,-0.28996472,-5.371009743,-0.448602323,5.2954309,-6.663262158,-3.013648244,1.638515094,-3.148608745,-0.036521809
18479.txt,5.241757087,0.336192906,1.820925842,2.787258734,-0.027148532,0.518763936,0.953463605,-0.404062999,-1.031414672
18480.txt,-2.5138862,-8.990298993,0.443654774,1.58451573,-0.380149984,-1.198641462,2.799137318,2.802562363,-1.580379971
18481.txt,-4.423822433,2.557355271,5.240796567,2.186730824,10.09659307,-0.66671294,3.49252238,-0.202068425,0.145109467
18482.txt,0.556102807,0.940737325,-0.745932252,1.51007451,-0.235789221,-0.257195893,-1.799569621,0.635747427,0.777497877
18484.txt,11.51773397,4.219518479,0.538784823,10.54437906,0.115124793,-0.703211998,3.499297779,-1.453941263,2.019141792
18485.txt,8.86711899,2.589415854,2.236075167,1.454173787,-1.290098889,-0.899530716,1.368412766,1.662949897,0.583375496
18488.txt,-2.3044767,6.24951332,-1.067082928,-3.006070946,-2.131134524,-0.011428386,3.752360824,1.009925845,0.951889913
18489.txt,2.050753961,-1.640765477,1.573552722,0.822714491,-0.223575423,-0.787951964,-0.6848546,0.362689837,-2.420971341
18490.txt,1.124253248,3.732009741,0.96592881,2.204829677,-5.13918036,-2.546941972,-0.018978112,-1.597829219,-1.312463212
18491.txt,6.294723707,2.700217208,1.778485165,3.478482324,-1.494152036,-0.186546157,0.175671386,-0.782313033,0.670423358
18492.txt,-6.995425828,-0.677964076,-4.047928544,-3.010127985,-2.791210801,0.582663957,2.010189268,-2.110825061,-1.086682265
18494.txt,-5.89443785,-6.161735138,-0.6587386,-0.67281807,-0.068544181,-0.23662988,-0.277984874,0.580736373,-2.393522962
18495.txt,6.170963096,7.767018522,4.357380895,0.568307419,-0.309460009,-1.142943616,-1.075778421,1.184129882,0.438418761
18496.txt,10.5572658,6.818107519,0.857245631,-0.004644366,-2.821996334,3.782919362,5.485856957,-0.962048393,-0.222983798
18497.txt,5.853823527,-4.353244843,1.933983227,2.170209904,-0.135871448,0.715479299,1.38237936,-0.180907681,-0.517587763
18498.txt,-3.595938436,-0.806164054,-1.28553912,0.691271952,-1.940398124,3.10437415,0.046123606,2.321691082,0.169426345
18499.txt,-1.615582489,-10.45022409,-1.90428058,0.567699253,0.688740596,-1.162914763,0.963706621,2.886336959,-0.588819915
18500.txt,-4.276233491,0.571653036,-1.289626091,-4.004702283,2.042157822,0.795853949,-1.283621191,-0.347266999,1.710793748
18501.txt,4.298245888,-2.508787277,2.670521997,1.060441941,-2.8773222,0.227762444,2.797154822,2.751266488,-1.907937201
18502.txt,-5.686898106,-1.190252323,-2.946596468,1.472496539,0.149728661,-0.558754906,-1.696804508,-0.895972406,0.619504362
18503.txt,5.538602271,1.6659272,1.384673126,3.587409228,-1.87088272,1.51115168,-0.297742923,-1.790375044,0.098918238
18504.txt,11.191836,9.75571919,0.049856268,-7.076059322,-1.485208901,-2.382404301,7.449017027,-0.21789154,-1.529995404
18505.txt,-6.296608228,0.565439485,-1.674183579,-3.019604379,1.523667313,2.473818386,-1.457716421,-2.070124013,2.132543274
18506.txt,8.65651602,0.9721127,0.446230855,0.603358735,-3.987932262,-1.629384105,3.364762316,0.778737926,1.354692653
18507.txt,-1.364040785,-3.750292014,1.22644239,-2.248201509,-2.173571805,-1.921494132,0.733866653,6.117200866,-1.380631849
18508.txt,4.455435923,-9.557674381,-1.807524806,4.45801264,0.806174572,0.717155316,2.799673738,4.347405176,1.163139614
18509.txt,-0.646621293,-0.343081751,-1.65058384,-0.750789878,0.928952658,0.437559848,-0.586317801,0.356470487,1.425324521
18510.txt,-1.881646464,2.615135146,0.726303667,1.778666307,-1.52956702,-0.679086339,-0.377445431,-0.973963898,0.543529651
18511.txt,-2.354552181,3.66171299,-4.160182335,-4.587398035,4.254550406,-0.985506873,-1.80788154,3.569198901,2.391137398
18512.txt,-6.41821852,-3.846439115,-1.131093852,-4.397380848,-0.040091241,-0.456713356,1.395169023,-0.148269173,-1.52176084
18513.txt,-1.891718995,7.022131694,-0.65454268,1.316296032,1.78664569,-1.440470532,-0.079465502,-0.960161151,1.58357194
18514.txt,-1.590266764,1.981171281,-2.303728881,7.128209235,0.137102056,1.552955007,1.498508471,-2.005381801,1.848951167
18515.txt,-0.083224588,-3.727421923,1.529482946,0.633691443,4.091431976,-2.206263859,-2.017931411,1.787804853,1.212744112
18516.txt,7.416613515,1.803203797,-1.837909884,3.112224521,2.174595903,1.346017119,0.680729552,-1.459425211,1.061957491
18517.txt,-4.137736403,-0.977055566,-0.963207935,-4.807209777,0.71416814,-0.064307992,-0.48301154,1.511547714,-0.095134595
18518.txt,-2.18081795,9.838155584,-5.088587765,-3.07656667,-2.122711408,-0.929473236,-6.548084232,-0.697373963,3.026016737
18519.txt,8.651413976,3.788528163,0.939014836,4.311578356,-2.301646636,-0.754734404,0.2027044,-3.148608745,0.981267434
