filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,content_ttr,function_ttr,function_mattr,noun_ttr,verb_ttr,adj_ttr,adv_ttr,prp_ttr,argument_ttr,bigram_lemma_ttr,trigram_lemma_ttr,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_2_all_sent,adjacent_overlap_2_all_sent_div_seg,adjacent_overlap_binary_2_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_2_cw_sent,adjacent_overlap_2_cw_sent_div_seg,adjacent_overlap_binary_2_cw_sent,adjacent_overlap_fw_sent,adjacent_overlap_fw_sent_div_seg,adjacent_overlap_binary_fw_sent,adjacent_overlap_2_fw_sent,adjacent_overlap_2_fw_sent_div_seg,adjacent_overlap_binary_2_fw_sent,adjacent_overlap_noun_sent,adjacent_overlap_noun_sent_div_seg,adjacent_overlap_binary_noun_sent,adjacent_overlap_2_noun_sent,adjacent_overlap_2_noun_sent_div_seg,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_2_verb_sent,adjacent_overlap_2_verb_sent_div_seg,adjacent_overlap_binary_2_verb_sent,adjacent_overlap_adj_sent,adjacent_overlap_adj_sent_div_seg,adjacent_overlap_binary_adj_sent,adjacent_overlap_2_adj_sent,adjacent_overlap_2_adj_sent_div_seg,adjacent_overlap_binary_2_adj_sent,adjacent_overlap_adv_sent,adjacent_overlap_adv_sent_div_seg,adjacent_overlap_binary_adv_sent,adjacent_overlap_2_adv_sent,adjacent_overlap_2_adv_sent_div_seg,adjacent_overlap_binary_2_adv_sent,adjacent_overlap_pronoun_sent,adjacent_overlap_pronoun_sent_div_seg,adjacent_overlap_binary_pronoun_sent,adjacent_overlap_2_pronoun_sent,adjacent_overlap_2_pronoun_sent_div_seg,adjacent_overlap_binary_2_pronoun_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,adjacent_overlap_2_argument_sent,adjacent_overlap_2_argument_sent_div_seg,adjacent_overlap_binary_2_argument_sent,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,lda_1_all_sent,lda_2_all_sent,lda_1_all_para,lda_2_all_para,word2vec_1_all_sent,word2vec_2_all_sent,word2vec_1_all_para,word2vec_2_all_para,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,pronoun_noun_ratio,repeated_content_lemmas,repeated_content_and_pronoun_lemmas
18297.txt,0.383863081,0.714944444,0.557457213,0.76433121,0.526315789,0.237569061,0.41530303,0.550561798,0.448979592,0.769230769,0.642857143,0.192307692,0.413043478,0.865196078,0.965601966,0.25095057,6.6,1,0.354581673,9.888888889,1,0.183908046,3.2,0.9,0.269461078,5,1,0.35106383,3.3,0.9,0.471910112,4.666666667,1,0.183098592,1.3,0.6,0.298507463,2.222222222,0.666666667,0.197183099,1.4,0.7,0.279411765,2.111111111,0.888888889,0,0,0,0,0,0,0.181818182,0.4,0.3,0.227272727,0.555555556,0.333333333,0.346153846,0.9,0.6,0.5,1.333333333,0.666666667,0.223404255,2.1,0.7,0.352272727,3.444444444,0.777777778,2.2,3.9,0,0,0.941297381,0.968876574,0,0,0.803765085,0.855354643,0,0,0.095354523,0.078239609,0,0.019559902,0.017114914,0.078239609,0.019559902,0.002444988,0.014669927,0.031784841,0.017114914,0.002444988,0.056234719,0.009779951,0.002444988,0.007334963,0.085574572,0.017114914,0.012224939,0.004889976,0.012224939,0.014669927,0.122249389,0.004889976,0.107579462,0.046454768,0.213483146,0.391198044,0.432762836
18298.txt,0.537634409,0.695,0.494623656,0.64,0.695652174,0.404255319,0.404255319,0.684210526,0.6,1,1,0.3125,0.515151515,0.858695652,0.934065934,0.328767123,4,1,0.360655738,4.4,1,0.27027027,1.666666667,0.666666667,0.242424242,1.6,0.6,0.388888889,2.333333333,0.833333333,0.464285714,2.6,1,0.266666667,0.666666667,0.666666667,0.214285714,0.6,0.6,0.352941176,1,0.666666667,0.357142857,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.833333333,0.666666667,0.833333333,1,1,0.333333333,1.333333333,0.833333333,0.4,1.6,1,0.666666667,1.333333333,0,0,0.907345935,0.923721787,0,0,0.797416033,0.848786539,0,0,0,0,0,0.043010753,0,0,0.043010753,0,0.021505376,0.021505376,0.021505376,0,0.107526882,0.021505376,0,0.021505376,0.010752688,0.043010753,0.032258065,0,0.021505376,0.021505376,0.075268817,0,0.032258065,0.053763441,0.263157895,0.247311828,0.301075269
18300.txt,0.445205479,0.705154639,0.410958904,0.615384615,0.666666667,0.337209302,0.471351351,0.793103448,0.647058824,0.6,0.666666667,0.333333333,0.604166667,0.827586207,0.923611111,0.261538462,1.789473684,0.789473684,0.333333333,2.388888889,0.888888889,0.071428571,0.210526316,0.157894737,0.125,0.388888889,0.166666667,0.373333333,1.473684211,0.684210526,0.418918919,1.722222222,0.722222222,0.035714286,0.052631579,0.052631579,0.035714286,0.055555556,0.055555556,0,0,0,0.142857143,0.111111111,0.111111111,0.2,0.052631579,0.052631579,0.2,0.055555556,0.055555556,0.222222222,0.105263158,0.105263158,0.222222222,0.111111111,0.111111111,0.4,0.421052632,0.210526316,0.45,0.5,0.222222222,0.173913043,0.421052632,0.210526316,0.195652174,0.5,0.222222222,0.052631579,0.210526316,0,0,0.832654062,0.878018216,0,0,0.68604112,0.853294959,0,0,0.054794521,0.034246575,0,0.04109589,0.020547945,0.02739726,0.04109589,0,0.01369863,0.02739726,0.006849315,0.01369863,0.061643836,0.01369863,0,0.01369863,0.034246575,0.068493151,0.034246575,0.006849315,0.01369863,0.006849315,0.068493151,0.006849315,0.054794521,0.061643836,0.310344828,0.226027397,0.280821918
18301.txt,0.515463918,0.620416667,0.443298969,0.6,0.697674419,0.407407407,0.432,0.785714286,0.588235294,1,0.7,0.375,0.571428571,0.927083333,0.989473684,0.228915663,2.375,1,0.342465753,3.571428571,1,0.128205128,0.625,0.375,0.171428571,0.857142857,0.285714286,0.295454545,1.625,0.875,0.447368421,2.428571429,1,0.153846154,0.25,0.25,0.083333333,0.142857143,0.142857143,0.125,0.25,0.25,0.25,0.571428571,0.285714286,0,0,0,0,0,0,0.111111111,0.125,0.125,0.166666667,0.142857143,0.142857143,0.461538462,0.75,0.75,0.5,0.857142857,0.857142857,0.32,1,0.875,0.304347826,1,0.857142857,0.25,1,0,0,0.930551574,0.935463918,0,0,0.760686482,0.812541746,0,0,0.06185567,0.06185567,0,0.010309278,0,0.082474227,0.041237113,0.051546392,0,0,0.020618557,0,0.082474227,0.020618557,0,0.020618557,0.092783505,0.051546392,0.041237113,0,0.072164948,0,0.134020619,0,0.113402062,0.092783505,0.642857143,0.257731959,0.350515464
18302.txt,0.319612591,0.661428571,0.472154964,0.666666667,0.451282051,0.229357798,0.430177515,0.463768116,0.483333333,0.625,0.409090909,0.148648649,0.296296296,0.783980583,0.939172749,0.392694064,12.28571429,1,0.479166667,15.33333333,1,0.348484848,6.571428571,1,0.427350427,8.333333333,1,0.402173913,5.285714286,1,0.493670886,6.5,1,0.408163265,2.857142857,1,0.418604651,3,1,0.257142857,1.285714286,0.714285714,0.303030303,1.666666667,0.833333333,0.25,0.714285714,0.428571429,0.388888889,1.166666667,0.666666667,0.333333333,1.428571429,0.857142857,0.56,2.333333333,1,0.590909091,1.857142857,1,0.631578947,2,1,0.492537313,4.714285714,1,0.491525424,4.833333333,1,4,4.428571429,0,0,0.990743353,0.993461638,0,0,0.874139554,0.903672306,0,0,0.079903148,0.050847458,0.002421308,0.033898305,0.026634383,0.055690073,0.03874092,0.00968523,0.021791768,0.033898305,0.031476998,0.004842615,0.06779661,0.01937046,0,0.01937046,0.055690073,0.060532688,0.033898305,0.002421308,0.01937046,0.016949153,0.118644068,0.004842615,0.07748184,0.062953995,0.376811594,0.355932203,0.414043584
18303.txt,0.479532164,0.672622951,0.461988304,0.658536585,0.683544304,0.326086957,0.442790698,0.676470588,0.612903226,1,0.8,0.2,0.459016393,0.864705882,0.970414201,0.261538462,3.4,1,0.319672131,4.333333333,1,0.128571429,0.9,0.7,0.181818182,1.333333333,0.888888889,0.383333333,2.3,1,0.428571429,2.666666667,1,0.133333333,0.4,0.4,0.142857143,0.444444444,0.444444444,0.107142857,0.3,0.3,0.230769231,0.666666667,0.444444444,0,0,0,0,0,0,0.222222222,0.2,0.2,0.222222222,0.222222222,0.222222222,0.5625,0.9,0.9,0.533333333,0.888888889,0.888888889,0.295454545,1.3,1,0.292682927,1.333333333,1,0.4,0.5,0,0,0.813249733,0.947812434,0,0,0.804654161,0.858051784,0,0,0.040935673,0.035087719,0,0.046783626,0.005847953,0.058479532,0.035087719,0.029239766,0.011695906,0.011695906,0.046783626,0,0.105263158,0.035087719,0.01754386,0.01754386,0.040935673,0.035087719,0.035087719,0,0.035087719,0.005847953,0.087719298,0,0.081871345,0.157894737,0.794117647,0.222222222,0.368421053
18304.txt,0.454545455,0.631428571,0.558441558,0.6,0.488372093,0.426470588,0.490526316,0.65625,0.259259259,0.538461538,0.571428571,0.416666667,0.581395349,0.85620915,0.967105263,0.268292683,3.3,0.9,0.431372549,4.888888889,1,0.231884058,1.6,0.8,0.431034483,2.777777778,1,0.285714286,1.6,0.9,0.413043478,2.111111111,0.888888889,0.153846154,0.4,0.4,0.272727273,0.666666667,0.555555556,0.333333333,0.6,0.5,0.666666667,1.111111111,0.888888889,0.181818182,0.2,0.2,0.3,0.333333333,0.333333333,0.214285714,0.3,0.1,0.454545455,0.555555556,0.333333333,0.222222222,0.2,0.2,0.333333333,0.222222222,0.222222222,0.176470588,0.6,0.5,0.296296296,0.888888889,0.666666667,0.4,1.3,0,0,0.902401731,0.984246968,0,0,0.810561179,0.881320373,0,0,0.045454545,0.012987013,0.012987013,0.025974026,0.019480519,0.019480519,0.032467532,0,0.025974026,0.025974026,0.012987013,0.006493506,0.051948052,0.006493506,0,0.006493506,0.032467532,0.058441558,0.032467532,0,0.006493506,0.019480519,0.058441558,0.012987013,0.038961039,0.032467532,0.15625,0.376623377,0.396103896
18305.txt,0.516339869,0.666538462,0.503267974,0.708860759,0.727272727,0.368421053,0.402962963,0.956521739,0.64516129,1,0.555555556,0.2,0.595238095,0.894736842,0.966887417,0.168224299,2.25,0.625,0.4,6,1,0.05,0.375,0.375,0.233333333,2,0.714285714,0.28,1.75,0.625,0.5625,3.857142857,1,0,0,0,0.047619048,0.142857143,0.142857143,0.115384615,0.375,0.375,0.384615385,1.428571429,0.714285714,0,0,0,0,0,0,0,0,0,0.3,0.428571429,0.285714286,0.6,0.75,0.5,0.8,1.142857143,0.857142857,0.193548387,0.75,0.5,0.290322581,1.285714286,0.857142857,0,0.375,0,0,0.895214837,0.963368146,0,0,0.813214228,0.875193575,0,0,0.091503268,0.071895425,0.006535948,0.013071895,0.013071895,0.045751634,0.052287582,0.013071895,0,0.013071895,0.013071895,0.045751634,0.045751634,0.006535948,0,0.006535948,0.078431373,0.052287582,0.013071895,0.032679739,0.026143791,0.006535948,0.08496732,0.039215686,0.098039216,0.006535948,0.043478261,0.222222222,0.222222222
18306.txt,0.422619048,0.649747899,0.476190476,0.563380282,0.5,0.363636364,0.492307692,0.571428571,0.333333333,0.571428571,0.692307692,0.294117647,0.48,0.77245509,0.861445783,0.293233083,4.333333333,1,0.403225806,6.25,1,0.275362319,2.111111111,0.888888889,0.348484848,2.875,0.875,0.307692308,2.222222222,0.666666667,0.457627119,3.375,1,0.225806452,0.777777778,0.666666667,0.3,1.125,0.75,0.428571429,1,0.666666667,0.473684211,1.125,0.75,0.285714286,0.222222222,0.111111111,0.285714286,0.25,0.125,0.083333333,0.111111111,0.111111111,0.166666667,0.25,0.25,0.363636364,0.444444444,0.444444444,0.555555556,0.625,0.625,0.268292683,1.222222222,0.777777778,0.368421053,1.75,0.875,0.777777778,1.444444444,0,0,0.976730576,0.9865982,0,0,0.856542258,0.898349948,0,0,0.041666667,0.029761905,0,0.005952381,0.011904762,0.029761905,0.035714286,0,0,0.011904762,0.005952381,0.023809524,0.071428571,0.011904762,0,0.011904762,0.05952381,0.077380952,0.029761905,0.011904762,0.017857143,0,0.06547619,0.011904762,0.05952381,0.011904762,0.057142857,0.327380952,0.339285714
18307.txt,0.464285714,0.688888889,0.482142857,0.653846154,0.62962963,0.344827586,0.393333333,0.689655172,0.473684211,1,1,0.294117647,0.533333333,0.810810811,0.9,0.239130435,3.142857143,1,0.444444444,6,1,0.12244898,0.857142857,0.428571429,0.279069767,2,0.833333333,0.355555556,2.285714286,1,0.58974359,3.833333333,1,0.08,0.285714286,0.285714286,0.217391304,0.833333333,0.666666667,0.210526316,0.571428571,0.285714286,0.4375,1.166666667,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0.384615385,0.714285714,0.714285714,0.818181818,1.5,1,0.184210526,1,0.857142857,0.411764706,2.333333333,1,0.285714286,1.571428571,0,0,0.96005753,0.988828138,0,0,0.813817392,0.881489642,0,0,0.026785714,0.026785714,0,0,0,0.044642857,0.0625,0.017857143,0,0,0.008928571,0,0.116071429,0.008928571,0,0.008928571,0.035714286,0.044642857,0.026785714,0,0.071428571,0,0.107142857,0,0.053571429,0.026785714,0.103448276,0.276785714,0.294642857
18308.txt,0.367601246,0.665073529,0.451713396,0.694915254,0.565517241,0.221590909,0.462362205,0.557377049,0.473684211,0.888888889,0.586206897,0.13559322,0.353448276,0.784375,0.927899687,0.246268657,2.75,0.833333333,0.328185328,3.695652174,0.913043478,0.187969925,1.041666667,0.625,0.236220472,1.304347826,0.782608696,0.306569343,1.75,0.833333333,0.417910448,2.434782609,0.913043478,0.178571429,0.416666667,0.375,0.245283019,0.565217391,0.52173913,0.303030303,0.416666667,0.416666667,0.303030303,0.434782609,0.434782609,0,0,0,0,0,0,0.037037037,0.041666667,0.041666667,0.16,0.173913043,0.173913043,0.525,0.875,0.666666667,0.575,1,0.739130435,0.315217391,1.208333333,0.75,0.382022472,1.47826087,0.869565217,0.458333333,0.625,0,0,0.91409977,0.991924823,0,0,0.82062253,0.898603027,0,0,0.028037383,0.018691589,0.009345794,0.031152648,0,0.012461059,0.043613707,0,0.009345794,0.012461059,0.018691589,0.015576324,0.056074766,0.015576324,0.003115265,0.012461059,0.034267913,0.046728972,0.012461059,0.018691589,0.018691589,0,0.049844237,0.028037383,0.056074766,0.034267913,0.180327869,0.264797508,0.295950156
18309.txt,0.515151515,0.662650602,0.492424242,0.676470588,0.707692308,0.343283582,0.383333333,0.633333333,0.8,1,0.6,0.230769231,0.436363636,0.870229008,0.946153846,0.20754717,1.571428571,0.857142857,0.255319149,1.846153846,0.846153846,0.090909091,0.357142857,0.285714286,0.12244898,0.461538462,0.384615385,0.333333333,1.214285714,0.714285714,0.377777778,1.307692308,0.692307692,0.148148148,0.285714286,0.285714286,0.173913043,0.307692308,0.307692308,0,0,0,0.0625,0.076923077,0.076923077,0,0,0,0,0,0,0.111111111,0.071428571,0.071428571,0.125,0.076923077,0.076923077,0.444444444,0.571428571,0.5,0.5,0.615384615,0.538461538,0.266666667,0.857142857,0.714285714,0.307692308,0.923076923,0.769230769,0.285714286,0.214285714,0,0,0.744113244,0.889996457,0,0,0.720543066,0.812764152,0,0,0.03030303,0.015151515,0,0.022727273,0.015151515,0.007575758,0.03030303,0.022727273,0.022727273,0.015151515,0,0.007575758,0.060606061,0.007575758,0,0.007575758,0.037878788,0.045454545,0.03030303,0.007575758,0.037878788,0.007575758,0.060606061,0.007575758,0.053030303,0.045454545,0.2,0.234848485,0.272727273
18310.txt,0.416107383,0.6094,0.409395973,0.629032258,0.639344262,0.284090909,0.378974359,0.75,0.518518519,1,0.75,0.148148148,0.431372549,0.783783784,0.891156463,0.392156863,6.666666667,1,0.5375,8.6,1,0.188679245,1.666666667,0.833333333,0.365853659,3,1,0.529411765,4.5,1,0.682926829,5.6,1,0.095238095,0.333333333,0.333333333,0.25,0.8,0.8,0.260869565,1,0.5,0.5,1.8,1,0,0,0,0,0,0,0.142857143,0.166666667,0.166666667,0.2,0.2,0.2,0.7,1.166666667,1,0.75,1.2,1,0.290322581,1.5,1,0.416666667,2,1,0.333333333,2.166666667,0,0,0.973675222,0.99392598,0,0,0.838484334,0.882113415,0,0,0.040268456,0.026845638,0.013422819,0.020134228,0,0.040268456,0.053691275,0.020134228,0.013422819,0.006711409,0.033557047,0,0.040268456,0.006711409,0.006711409,0,0.046979866,0.080536913,0.033557047,0,0.033557047,0.020134228,0.10738255,0.013422819,0.087248322,0.020134228,0.125,0.22147651,0.234899329
18311.txt,0.443804035,0.759865772,0.4870317,0.701298701,0.639053254,0.275280899,0.510077519,0.571428571,0.717391304,0.947368421,0.620689655,0.169811321,0.404761905,0.852601156,0.962318841,0.135048232,1.235294118,0.823529412,0.207236842,1.909090909,0.848484848,0.042682927,0.205882353,0.205882353,0.074074074,0.363636364,0.333333333,0.204081633,0.882352941,0.558823529,0.323943662,1.393939394,0.757575758,0.08,0.176470588,0.176470588,0.108108108,0.242424242,0.242424242,0.022222222,0.029411765,0.029411765,0.045454545,0.060606061,0.060606061,0,0,0,0.052631579,0.03030303,0.03030303,0,0,0,0,0,0,0.395348837,0.5,0.441176471,0.547619048,0.696969697,0.575757576,0.192982456,0.647058824,0.558823529,0.267857143,0.909090909,0.636363636,0.176470588,0.029411765,0,0,0.868406158,0.928852928,0,0,0.661557138,0.793130846,0,0,0.034582133,0.031700288,0,0.011527378,0.002881844,0.031700288,0.025936599,0.008645533,0.002881844,0.008645533,0.011527378,0.014409222,0.080691643,0.020172911,0.008645533,0.011527378,0.043227666,0.040345821,0.011527378,0.014409222,0.023054755,0,0.057636888,0.014409222,0.063400576,0.054755043,0.246753247,0.268011527,0.314121037
18312.txt,0.492063492,0.720394089,0.468253968,0.64516129,0.677966102,0.350746269,0.500470588,0.6875,0.613636364,1,0.75,0.189189189,0.464285714,0.892430279,0.976,0.199074074,2.529411765,0.941176471,0.311557789,3.875,1,0.082568807,0.529411765,0.294117647,0.188118812,1.1875,0.5625,0.311926606,2,0.941176471,0.43,2.6875,1,0.113636364,0.294117647,0.294117647,0.2,0.5,0.5,0.071428571,0.176470588,0.176470588,0.225,0.5625,0.4375,0,0,0,0,0,0,0,0,0,0.076923077,0.0625,0.0625,0.538461538,0.823529412,0.764705882,0.666666667,1,0.875,0.275362319,1.117647059,0.823529412,0.380952381,1.5,0.875,0.352941176,0.470588235,0,0,0.92181998,0.955924908,0,0,0.723298944,0.824090152,0,0,0.051587302,0.03968254,0,0.035714286,0.011904762,0.03968254,0.051587302,0.003968254,0.023809524,0.011904762,0.003968254,0.011904762,0.099206349,0.007936508,0.003968254,0.003968254,0.047619048,0.03968254,0.023809524,0.007936508,0.027777778,0.011904762,0.083333333,0.007936508,0.067460317,0.031746032,0.166666667,0.226190476,0.253968254
18314.txt,0.522491349,0.770583333,0.53633218,0.741721854,0.722580645,0.320895522,0.468235294,0.785714286,0.682926829,0.764705882,0.6875,0.380952381,0.704761905,0.930555556,0.989547038,0.101167315,0.722222222,0.444444444,0.172,1.228571429,0.742857143,0.04137931,0.166666667,0.138888889,0.063829787,0.257142857,0.228571429,0.165217391,0.527777778,0.416666667,0.285714286,0.914285714,0.657142857,0.051282051,0.111111111,0.111111111,0.065789474,0.142857143,0.142857143,0.026315789,0.027777778,0.027777778,0.027777778,0.028571429,0.028571429,0.0625,0.027777778,0.027777778,0.0625,0.028571429,0.028571429,0,0,0,0.0625,0.028571429,0.028571429,0.105263158,0.055555556,0.055555556,0.166666667,0.085714286,0.057142857,0.06185567,0.166666667,0.166666667,0.085106383,0.228571429,0.2,0.166666667,0.055555556,0,0,0.78206714,0.89151988,0,0,0.636860595,0.766319735,0,0,0.027681661,0.024221453,0,0.006920415,0.003460208,0.024221453,0.01384083,0.006920415,0.006920415,0.003460208,0.010380623,0.006920415,0.089965398,0.010380623,0.010380623,0,0.031141869,0.024221453,0,0.006920415,0.017301038,0,0.038062284,0.006920415,0.041522491,0.027681661,0.095238095,0.259515571,0.280276817
18317.txt,0.539007092,0.729347826,0.397163121,0.578947368,0.785714286,0.411764706,0.552222222,0.851851852,0.578947368,1,1,0.35,0.644444444,0.907142857,0.978417266,0.156862745,3.2,1,0.24137931,5.25,1,0.04,0.4,0.4,0.095238095,1,0.75,0.259259259,2.8,1,0.361702128,4.25,1,0.041666667,0.2,0.2,0.047619048,0.25,0.25,0.0625,0.2,0.2,0.25,0.75,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.6,0.4,0.363636364,1,0.75,0.114285714,0.8,0.6,0.161290323,1.25,1,0.4,0.8,0,0,0.963053295,0.99344881,0,0,0.752917444,0.844843663,0,0,0.113475177,0.09929078,0,0.028368794,0.014184397,0.09929078,0.04964539,0.007092199,0.014184397,0.021276596,0.014184397,0.007092199,0.092198582,0.014184397,0,0.014184397,0.09929078,0.035460993,0.021276596,0.007092199,0.028368794,0.007092199,0.134751773,0.014184397,0.120567376,0.063829787,0.333333333,0.141843972,0.19858156
18318.txt,0.589473684,0.73826087,0.515789474,0.642857143,0.734693878,0.5,0.5,0.8125,0.857142857,1,0.5,0.375,0.6,0.946808511,0.978494624,0.194444444,2,0.714285714,0.303571429,2.833333333,1,0.153846154,0.857142857,0.571428571,0.24137931,1.166666667,0.666666667,0.235294118,1.142857143,0.714285714,0.333333333,1.5,1,0.090909091,0.142857143,0.142857143,0.111111111,0.166666667,0.166666667,0.083333333,0.142857143,0.142857143,0.142857143,0.166666667,0.166666667,0,0,0,0,0,0,0.285714286,0.571428571,0.428571429,0.454545455,0.833333333,0.5,0.384615385,0.714285714,0.571428571,0.555555556,0.833333333,0.666666667,0.272727273,0.857142857,0.714285714,0.352941176,1,0.833333333,0.142857143,0.285714286,0,0,0.883249936,0.977690993,0,0,0.661015069,0.74244457,0,0,0.042105263,0.042105263,0,0.021052632,0,0.042105263,0.042105263,0,0,0,0.031578947,0.010526316,0.063157895,0.021052632,0,0.021052632,0.052631579,0.052631579,0.031578947,0.010526316,0.010526316,0,0.073684211,0.010526316,0.084210526,0.084210526,0.5,0.231578947,0.315789474
18319.txt,0.422077922,0.760048426,0.465367965,0.738461538,0.669767442,0.226720648,0.50020202,0.684210526,0.605263158,0.866666667,0.75,0.14516129,0.486666667,0.872017354,0.960869565,0.1558753,1.511627907,0.837209302,0.232142857,2.166666667,0.880952381,0.038461538,0.186046512,0.186046512,0.066666667,0.30952381,0.261904762,0.255924171,1.255813953,0.790697674,0.371859296,1.761904762,0.880952381,0.043956044,0.093023256,0.093023256,0.070588235,0.142857143,0.142857143,0.013333333,0.023255814,0.023255814,0.028571429,0.047619048,0.047619048,0.068965517,0.046511628,0.046511628,0.068965517,0.047619048,0.047619048,0,0,0,0,0,0,0.333333333,0.372093023,0.302325581,0.422222222,0.452380952,0.380952381,0.135338346,0.418604651,0.348837209,0.184,0.547619048,0.476190476,0.093023256,0.069767442,0,0,0.930271471,0.944794828,0,0,0.658202571,0.800151986,0,0,0.023809524,0.021645022,0,0.021645022,0.002164502,0.017316017,0.028138528,0,0.012987013,0.006493506,0.015151515,0.008658009,0.0995671,0.021645022,0.008658009,0.015151515,0.025974026,0.03030303,0.015151515,0.004329004,0.010822511,0.002164502,0.047619048,0.004329004,0.045454545,0.034632035,0.168421053,0.229437229,0.264069264
18320.txt,0.549019608,0.687924528,0.460784314,0.607142857,0.723404255,0.418181818,0.456666667,0.727272727,0.705882353,1,0.75,0.3125,0.540540541,0.940594059,0.99,0.235294118,3.2,1,0.333333333,4.25,1,0.090909091,0.6,0.2,0.12,0.75,0.5,0.305555556,2.2,0.8,0.518518519,3.5,1,0.058823529,0.2,0.2,0.142857143,0.5,0.5,0.090909091,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.4,0.2,0.4,0.5,0.25,0.125,0.6,0.2,0.222222222,1,0.5,0.6,0.2,0,0,0.876354655,0.99763586,0,0,0.833074856,0.857502387,0,0,0.049019608,0.039215686,0.009803922,0,0,0.039215686,0.058823529,0,0,0,0,0,0.107843137,0.009803922,0,0.009803922,0.058823529,0.029411765,0.009803922,0,0.068627451,0,0.098039216,0.009803922,0.068627451,0.088235294,0.409090909,0.196078431,0.274509804
18321.txt,0.631578947,0.738518519,0.565789474,0.666666667,0.744186047,0.484848485,0.484848485,0.84,0.428571429,0.666666667,0.75,0.25,0.696969697,0.906666667,0.959459459,0.203389831,2.4,0.6,0.382978723,4.5,0.75,0.171428571,1.2,0.6,0.24137931,1.75,0.75,0.25,1.2,0.6,0.611111111,2.75,0.75,0.142857143,0.6,0.6,0.117647059,0.5,0.5,0.333333333,0.4,0.2,0.666666667,1,0.75,0,0,0,0,0,0,0.142857143,0.2,0.2,0.166666667,0.25,0.25,0.6,0.6,0.6,0.75,0.75,0.75,0.230769231,1.2,0.6,0.238095238,1.25,0.75,0.6,0.4,0,0,0.993691319,0.990997781,0,0,0.638374568,0.756510631,0,0,0.039473684,0.026315789,0.013157895,0.013157895,0,0.039473684,0.052631579,0,0,0,0.013157895,0,0.052631579,0,0,0,0.052631579,0.065789474,0.026315789,0,0.039473684,0,0.092105263,0.013157895,0.065789474,0,0,0.236842105,0.236842105
18322.txt,0.41954023,0.692,0.545977011,0.657534247,0.505263158,0.35443038,0.453333333,0.357142857,0.53125,0.625,0.846153846,0.259259259,0.318181818,0.76300578,0.906976744,0.25477707,3.076923077,0.769230769,0.344370861,4.333333333,1,0.263736264,1.846153846,0.692307692,0.372093023,2.666666667,0.916666667,0.223880597,1.153846154,0.615384615,0.292307692,1.583333333,0.666666667,0.333333333,1,0.692307692,0.486486486,1.5,0.833333333,0.290322581,0.692307692,0.461538462,0.4,1,0.75,0.25,0.153846154,0.153846154,0.285714286,0.166666667,0.166666667,0,0,0,0,0,0,0.217391304,0.384615385,0.307692308,0.260869565,0.5,0.333333333,0.305084746,1.384615385,0.692307692,0.403508772,1.916666667,0.833333333,1.153846154,1,0,0,0.760063436,0.946072019,0,0,0.77219496,0.880894795,0,0,0.063218391,0.051724138,0.011494253,0.017241379,0,0.045977011,0.022988506,0.011494253,0.005747126,0.011494253,0.011494253,0.005747126,0.040229885,0.017241379,0,0.017241379,0.074712644,0.040229885,0.022988506,0.005747126,0.022988506,0.011494253,0.091954023,0.017241379,0.086206897,0.057471264,0.238095238,0.373563218,0.431034483
